lat,long,elev,
408466914,-802628871,2706,
408466914,-802628871,2706,
408466914,-802628871,2706,
408466914,-802628871,2706,
408466914,-802628871,2706,
408466914,-802628871,2706,
408466914,-802628871,2706,
408466907,-802628860,2706,
408466907,-802628860,2706,
408466907,-802628860,2706,
408466907,-802628860,2706,
408466907,-802628860,2706,
408466907,-802628860,2706,
408466907,-802628860,2706,
408466907,-802628860,2706,
408466907,-802628860,2706,
408466907,-802628860,2706,
408466902,-802628851,2705,
408466902,-802628851,2705,
408466902,-802628850,2705,
408466902,-802628851,2705,
408466902,-802628851,2705,
408466902,-802628851,2705,
408466902,-802628851,2705,
408466902,-802628851,2705,
408466902,-802628851,2705,
408466902,-802628851,2705,
408466897,-802628849,2706,
408466897,-802628849,2706,
408466897,-802628849,2706,
408466897,-802628849,2706,
408466897,-802628849,2706,
408466897,-802628849,2706,
408466897,-802628849,2706,
408466897,-802628849,2706,
408466897,-802628849,2706,
408466897,-802628849,2706,
408466891,-802628840,2706,
408466891,-802628840,2706,
408466891,-802628840,2706,
408466891,-802628840,2706,
408466891,-802628840,2706,
408466891,-802628840,2706,
408466891,-802628840,2706,
408466891,-802628840,2706,
408466891,-802628840,2706,
408466891,-802628840,2706,
408466890,-802628834,2706,
408466890,-802628834,2706,
408466890,-802628834,2706,
408466890,-802628834,2706,
408466890,-802628834,2706,
408466890,-802628834,2706,
408466890,-802628834,2706,
408466890,-802628834,2706,
408466890,-802628834,2706,
408466890,-802628834,2706,
408466883,-802628823,2706,
408466883,-802628823,2706,
408466883,-802628823,2706,
408466883,-802628823,2706,
408466883,-802628823,2706,
408466883,-802628823,2706,
408466883,-802628823,2706,
408466883,-802628823,2706,
408466883,-802628823,2706,
408466883,-802628823,2706,
408466881,-802628819,2706,
408466881,-802628819,2706,
408466881,-802628819,2706,
408466881,-802628819,2706,
408466881,-802628819,2706,
408466881,-802628819,2706,
408466881,-802628819,2706,
408466881,-802628819,2706,
408466881,-802628819,2706,
408466881,-802628819,2706,
408466874,-802628814,2706,
408466874,-802628814,2706,
408466874,-802628815,2706,
408466874,-802628815,2706,
408466874,-802628815,2706,
408466874,-802628815,2706,
408466874,-802628815,2706,
408466874,-802628815,2706,
408466874,-802628815,2706,
408466874,-802628815,2706,
408466869,-802628808,2707,
408466869,-802628808,2707,
408466869,-802628808,2707,
408466868,-802628808,2707,
408466868,-802628808,2707,
408466868,-802628808,2707,
408466868,-802628808,2707,
408466868,-802628808,2707,
408466868,-802628808,2707,
408466868,-802628808,2707,
408466865,-802628802,2707,
408466865,-802628802,2707,
408466865,-802628802,2707,
408466865,-802628802,2707,
408466865,-802628802,2707,
408466865,-802628802,2707,
408466865,-802628802,2707,
408466865,-802628802,2707,
408466865,-802628802,2707,
408466865,-802628802,2707,
408466856,-802628797,2707,
408466856,-802628797,2707,
408466857,-802628797,2707,
408466857,-802628797,2707,
408466857,-802628797,2707,
408466856,-802628797,2707,
408466856,-802628798,2707,
408466856,-802628798,2707,
408466856,-802628798,2707,
408466856,-802628798,2707,
408466853,-802628793,2708,
408466853,-802628793,2708,
408466853,-802628793,2708,
408466853,-802628793,2708,
408466853,-802628793,2708,
408466853,-802628793,2708,
408466853,-802628793,2708,
408466853,-802628793,2708,
408466853,-802628793,2708,
408466853,-802628793,2708,
408466858,-802628788,2708,
408466858,-802628788,2708,
408466858,-802628787,2708,
408466858,-802628787,2708,
408466858,-802628787,2708,
408466858,-802628787,2708,
408466858,-802628787,2708,
408466858,-802628787,2708,
408466858,-802628787,2708,
408466858,-802628787,2708,
408466856,-802628782,2707,
408466856,-802628782,2707,
408466856,-802628782,2707,
408466856,-802628782,2707,
408466856,-802628782,2707,
408466856,-802628782,2707,
408466856,-802628782,2707,
408466856,-802628782,2707,
408466856,-802628782,2707,
408466856,-802628782,2707,
408466857,-802628772,2707,
408466857,-802628772,2707,
408466857,-802628773,2707,
408466857,-802628773,2707,
408466857,-802628773,2707,
408466857,-802628773,2707,
408466857,-802628772,2707,
408466857,-802628773,2707,
408466857,-802628772,2707,
408466857,-802628772,2707,
408466855,-802628766,2706,
408466855,-802628766,2706,
408466855,-802628766,2706,
408466855,-802628766,2706,
408466855,-802628766,2706,
408466855,-802628766,2706,
408466855,-802628766,2706,
408466855,-802628766,2706,
408466855,-802628766,2706,
408466855,-802628766,2706,
408466850,-802628763,2707,
408466850,-802628763,2707,
408466850,-802628763,2707,
408466850,-802628763,2707,
408466850,-802628763,2707,
408466850,-802628763,2707,
408466850,-802628763,2707,
408466850,-802628763,2707,
408466850,-802628763,2707,
408466850,-802628763,2707,
408466846,-802628759,2707,
408466846,-802628759,2707,
408466846,-802628759,2707,
408466846,-802628759,2707,
408466846,-802628759,2707,
408466846,-802628759,2707,
408466846,-802628759,2707,
408466846,-802628759,2707,
408466846,-802628759,2707,
408466846,-802628759,2707,
408466848,-802628757,2707,
408466848,-802628757,2707,
408466848,-802628757,2707,
408466848,-802628757,2707,
408466848,-802628757,2707,
408466848,-802628757,2707,
408466848,-802628757,2707,
408466848,-802628757,2707,
408466848,-802628757,2707,
408466848,-802628757,2707,
408466852,-802628753,2707,
408466852,-802628753,2707,
408466851,-802628753,2707,
408466851,-802628753,2707,
408466851,-802628753,2707,
408466851,-802628753,2707,
408466851,-802628753,2707,
408466851,-802628753,2707,
408466851,-802628753,2707,
408466852,-802628753,2707,
408466853,-802628749,2708,
408466853,-802628749,2708,
408466853,-802628749,2708,
408466853,-802628749,2708,
408466853,-802628749,2708,
408466853,-802628749,2708,
408466853,-802628749,2708,
408466853,-802628749,2708,
408466853,-802628749,2708,
408466853,-802628749,2708,
408466856,-802628745,2709,
408466856,-802628746,2709,
408466856,-802628746,2709,
408466856,-802628746,2709,
408466856,-802628746,2709,
408466856,-802628746,2709,
408466856,-802628746,2709,
408466856,-802628746,2709,
408466856,-802628746,2709,
408466856,-802628746,2709,
408466854,-802628740,2709,
408466854,-802628740,2709,
408466854,-802628740,2709,
408466853,-802628740,2709,
408466853,-802628740,2709,
408466853,-802628740,2709,
408466853,-802628740,2709,
408466853,-802628740,2709,
408466853,-802628740,2709,
408466853,-802628740,2709,
408466850,-802628735,2709,
408466850,-802628735,2709,
408466850,-802628735,2709,
408466850,-802628735,2709,
408466850,-802628735,2709,
408466850,-802628735,2709,
408466850,-802628735,2709,
408466850,-802628735,2709,
408466850,-802628735,2709,
408466850,-802628735,2709,
408466853,-802628735,2710,
408466853,-802628735,2710,
408466853,-802628735,2710,
408466853,-802628735,2710,
408466853,-802628735,2710,
408466853,-802628735,2710,
408466853,-802628735,2710,
408466853,-802628735,2710,
408466853,-802628735,2710,
408466853,-802628735,2710,
408466845,-802628733,2710,
408466845,-802628733,2710,
408466845,-802628733,2710,
408466845,-802628733,2710,
408466845,-802628733,2710,
408466845,-802628733,2710,
408466845,-802628733,2710,
408466845,-802628733,2710,
408466845,-802628733,2710,
408466845,-802628733,2710,
408466838,-802628739,2710,
408466838,-802628739,2710,
408466838,-802628739,2710,
408466838,-802628739,2710,
408466838,-802628739,2710,
408466838,-802628739,2710,
408466838,-802628739,2710,
408466838,-802628739,2710,
408466838,-802628739,2710,
408466838,-802628739,2710,
408466829,-802628745,2711,
408466829,-802628745,2711,
408466829,-802628745,2711,
408466829,-802628745,2711,
408466829,-802628745,2711,
408466829,-802628745,2711,
408466829,-802628745,2711,
408466829,-802628745,2711,
408466829,-802628745,2711,
408466829,-802628745,2711,
408466829,-802628745,2711,
408466829,-802628745,2711,
408466829,-802628745,2711,
408466829,-802628745,2711,
408466829,-802628745,2711,
408466829,-802628745,2711,
408466829,-802628745,2711,
408466829,-802628745,2711,
408466829,-802628745,2711,
408466829,-802628745,2711,
408466829,-802628745,2711,
408466828,-802628745,2711,
408466828,-802628745,2711,
408466828,-802628745,2711,
408466828,-802628745,2711,
408466828,-802628745,2711,
408466828,-802628745,2711,
408466828,-802628745,2711,
408466828,-802628745,2711,
408466828,-802628745,2711,
408466828,-802628745,2711,
408466828,-802628746,2711,
408466828,-802628746,2711,
408466828,-802628746,2711,
408466828,-802628746,2711,
408466828,-802628746,2711,
408466828,-802628746,2711,
408466828,-802628746,2711,
408466828,-802628746,2711,
408466828,-802628746,2711,
408466828,-802628746,2711,
408466828,-802628746,2711,
408466828,-802628746,2711,
408466828,-802628746,2711,
408466828,-802628746,2711,
408466828,-802628746,2711,
408466828,-802628746,2711,
408466828,-802628746,2711,
408466828,-802628746,2711,
408466828,-802628746,2711,
408466828,-802628746,2711,
408466828,-802628746,2711,
408466828,-802628746,2711,
408466828,-802628746,2711,
408466828,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466827,-802628746,2711,
408466826,-802628746,2711,
408466826,-802628746,2711,
408466826,-802628746,2711,
408466826,-802628746,2711,
408466826,-802628746,2711,
408466826,-802628746,2711,
408466826,-802628746,2711,
408466826,-802628746,2711,
408466826,-802628746,2711,
408466826,-802628746,2711,
408466814,-802628766,2710,
408466809,-802628770,2710,
408466808,-802628773,2710,
408466804,-802628777,2710,
408466800,-802628778,2710,
408466796,-802628783,2710,
408466796,-802628786,2710,
408466795,-802628790,2711,
408466791,-802628792,2710,
408466784,-802628798,2710,
408466780,-802628808,2711,
408466781,-802628811,2711,
408466778,-802628815,2711,
408466770,-802628822,2711,
408466770,-802628823,2711,
408466769,-802628827,2711,
408466765,-802628831,2711,
408466763,-802628834,2712,
408466761,-802628840,2711,
408466759,-802628842,2711,
408466736,-802628866,2712,
408466736,-802628866,2712,
408466737,-802628868,2712,
408466730,-802628870,2712,
408466729,-802628874,2712,
408466725,-802628879,2712,
408466721,-802628884,2712,
408466713,-802628891,2711,
408466708,-802628897,2711,
408466702,-802628902,2711,
408466698,-802628917,2712,
408466720,-802628942,2713,
408466714,-802628949,2713,
408466708,-802628958,2713,
408466692,-802628976,2713,
408466692,-802628976,2713,
408466688,-802628984,2713,
408466665,-802629005,2713,
408466655,-802629015,2712,
408466655,-802629015,2712,
408466655,-802629047,2713,
408466641,-802629060,2713,
408466641,-802629060,2713,
408466632,-802629074,2713,
408466620,-802629089,2713,
408466610,-802629104,2713,
408466596,-802629121,2713,
408466578,-802629139,2714,
408466562,-802629161,2713,
408466548,-802629180,2713,
408466526,-802629201,2713,
408466523,-802629224,2713,
408466502,-802629247,2712,
408466478,-802629275,2713,
408466453,-802629300,2712,
408466427,-802629326,2712,
408466398,-802629354,2713,
408466372,-802629378,2712,
408466340,-802629409,2712,
408466306,-802629436,2712,
408466273,-802629460,2712,
408466263,-802629486,2712,
408466223,-802629514,2712,
408466181,-802629541,2712,
408466144,-802629562,2712,
408466104,-802629586,2712,
408466064,-802629600,2712,
408466015,-802629621,2713,
408465980,-802629632,2713,
408465930,-802629648,2713,
408465888,-802629656,2713,
408465861,-802629673,2712,
408465815,-802629677,2712,
408465760,-802629682,2712,
408465712,-802629684,2713,
408465665,-802629678,2713,
408465615,-802629675,2713,
408465568,-802629665,2712,
408465515,-802629656,2713,
408465465,-802629641,2713,
408465413,-802629624,2713,
408465378,-802629626,2712,
408465320,-802629600,2712,
408465268,-802629578,2713,
408465217,-802629547,2713,
408465170,-802629516,2713,
408465122,-802629479,2712,
408465071,-802629446,2712,
408465021,-802629412,2713,
408464973,-802629366,2713,
