lat,long,elev,timediff
408465176,-802629496,2715,0:01:20.520000
408465113,-802629437,2716,0:01:20.520000
408465052,-802629387,2716,0:01:20.530000
408465052,-802629387,2716,0:01:20.550000
408464997,-802629336,2716,0:01:20.590000
408464939,-802629278,2716,0:01:21.040000
408464885,-802629220,2716,0:01:21.490000
408464834,-802629155,2717,0:01:21.490000
408464783,-802629093,2717,0:01:21.490000
408464734,-802629022,2717,0:01:21.510000
408464682,-802628951,2717,0:01:21.510000
408464626,-802628921,2716,0:01:21.540000
408464582,-802628828,2716,0:01:21.540000
408464537,-802628746,2716,0:01:21.540000
408464496,-802628659,2716,0:01:21.540000
408464453,-802628572,2716,0:01:21.980000
408464416,-802628478,2716,0:01:21.980000
408464381,-802628386,2717,0:01:21.980000
408464349,-802628287,2717,0:01:21.990000
408464317,-802628187,2717,0:01:22
408464285,-802628082,2717,0:01:22.480000
408464253,-802628006,2716,0:01:22.480000
408464233,-802627889,2717,0:01:22.480000
408464212,-802627778,2717,0:01:22.490000
408464193,-802627673,2717,0:01:22.500000
408464175,-802627559,2717,0:01:22.990000
408464159,-802627444,2718,0:01:22.990000
408464146,-802627330,2718,0:01:22.990000
408464135,-802627213,2718,0:01:23
408464121,-802627094,2719,0:01:23
408464109,-802626976,2719,0:01:23.470000
408464083,-802626879,2718,0:01:23.480000
408464081,-802626750,2719,0:01:23.480000
408464071,-802626630,2719,0:01:23.490000
408464064,-802626507,2720,0:01:23.500000
408464059,-802626384,2721,0:01:23.600000
408464050,-802626257,2721,0:01:23.700000
408464045,-802626134,2721,0:01:23.800000
408464037,-802626006,2721,0:01:23.900000
408464030,-802625881,2721,0:01:23.990000
408464021,-802625748,2721,0:01:24.110000
408463982,-802625626,2721,0:01:24.190000
408463978,-802625492,2721,0:01:24.300000
408463972,-802625364,2721,0:01:24.400000
408463962,-802625235,2721,0:01:24.500000
408463955,-802625102,2722,0:01:24.600000
408463946,-802624967,2722,0:01:24.710000
408463939,-802624836,2722,0:01:24.810000
408463931,-802624703,2722,0:01:24.890000
408463922,-802624566,2722,0:01:24.990000
408463912,-802624431,2723,0:01:25.090000
408463887,-802624304,2722,0:01:25.190000
408463879,-802624164,2721,0:01:25.300000
408463870,-802624027,2722,0:01:25.400000
408463860,-802623887,2723,0:01:25.500000
408463851,-802623749,2723,0:01:25.600000
408463843,-802623605,2723,0:01:25.690000
408463833,-802623462,2723,0:01:25.800000
408463823,-802623321,2723,0:01:25.890000
408463814,-802623180,2724,0:01:25.990000
408463807,-802623032,2724,0:01:26.090000
408463785,-802622878,2723,0:01:26.250000
408463776,-802622730,2724,0:01:26.460000
408463767,-802622579,2724,0:01:26.460000
408463756,-802622434,2724,0:01:26.490000
408463750,-802622282,2724,0:01:26.590000
408463740,-802622133,2725,0:01:26.700000
408463731,-802621981,2724,0:01:26.790000
408463722,-802621828,2725,0:01:26.890000
408463712,-802621675,2726,0:01:27
408463703,-802621518,2726,0:01:27.090000
408463687,-802621369,2727,0:01:27.190000
408463681,-802621209,2727,0:01:27.290000
408463669,-802621054,2727,0:01:27.390000
408463660,-802620897,2727,0:01:27.490000
408463654,-802620740,2727,0:01:27.590000
408463646,-802620582,2728,0:01:27.690000
408463636,-802620420,2728,0:01:27.790000
408463628,-802620261,2728,0:01:27.890000
408463617,-802620096,2728,0:01:28.010000
408463609,-802619937,2729,0:01:28.090000
408463597,-802619774,2729,0:01:28.190000
408463588,-802619612,2730,0:01:28.290000
408463583,-802619441,2730,0:01:28.390000
408463574,-802619279,2730,0:01:28.500000
408463567,-802619112,2730,0:01:28.600000
408463559,-802618941,2731,0:01:28.710000
408463553,-802618775,2731,0:01:28.800000
408463544,-802618604,2731,0:01:28.910000
408463537,-802618435,2731,0:01:29.010000
408463531,-802618266,2732,0:01:29.110000
408463509,-802618087,2731,0:01:29.190000
408463502,-802617913,2731,0:01:29.290000
408463495,-802617741,2732,0:01:29.410000
408463489,-802617568,2732,0:01:29.500000
408463480,-802617390,2733,0:01:29.600000
408463474,-802617219,2733,0:01:29.700000
408463468,-802617039,2733,0:01:29.790000
408463460,-802616862,2733,0:01:29.910000
408463454,-802616685,2733,0:01:29.990000
408463448,-802616508,2733,0:01:30.090000
408463444,-802616324,2734,0:01:30.190000
408463439,-802616138,2734,0:01:30.290000
408463431,-802615959,2735,0:01:30.390000
408463426,-802615778,2735,0:01:30.500000
408463420,-802615594,2735,0:01:30.590000
408463416,-802615405,2734,0:01:30.690000
408463411,-802615227,2735,0:01:30.790000
408463406,-802615035,2734,0:01:30.890000
408463407,-802614850,2735,0:01:30.990000
408463400,-802614661,2734,0:01:31.090000
408463385,-802614461,2733,0:01:31.190000
408463383,-802614272,2734,0:01:31.290000
408463381,-802614082,2733,0:01:31.390000
408463379,-802613892,2734,0:01:31.500000
408463378,-802613699,2734,0:01:31.590000
408463376,-802613510,2735,0:01:31.690000
408463374,-802613316,2735,0:01:31.790000
408463373,-802613124,2736,0:01:31.890000
408463372,-802612931,2736,0:01:31.990000
408463372,-802612733,2736,0:01:32.060000
408463364,-802612545,2736,0:01:32.160000
408463363,-802612343,2735,0:01:32.260000
408463361,-802612152,2736,0:01:32.360000
408463361,-802611954,2737,0:01:32.470000
408463360,-802611750,2736,0:01:32.560000
408463359,-802611553,2737,0:01:32.660000
408463358,-802611359,2738,0:01:32.760000
408463356,-802611165,2738,0:01:32.860000
408463356,-802610962,2738,0:01:32.960000
408463355,-802610761,2738,0:01:33.060000
408463347,-802610563,2738,0:01:33.160000
408463346,-802610363,2739,0:01:33.260000
408463346,-802610159,2738,0:01:33.360000
408463347,-802609959,2739,0:01:33.460000
408463346,-802609758,2740,0:01:33.560000
408463346,-802609555,2741,0:01:33.660000
408463346,-802609352,2741,0:01:33.760000
408463346,-802609144,2741,0:01:33.860000
408463346,-802608940,2741,0:01:33.960000
408463346,-802608737,2741,0:01:34.060000
408463335,-802608533,2742,0:01:34.160000
408463337,-802608327,2743,0:01:34.260000
408463337,-802608117,2743,0:01:34.360000
408463338,-802607909,2743,0:01:34.460000
408463339,-802607701,2744,0:01:34.570000
408463341,-802607495,2743,0:01:34.660000
408463344,-802607281,2743,0:01:34.770000
408463346,-802607079,2744,0:01:34.860000
408463349,-802606861,2744,0:01:34.960000
408463354,-802606651,2744,0:01:35.060000
408463347,-802606441,2745,0:01:35.160000
408463347,-802606234,2745,0:01:35.260000
408463350,-802606018,2745,0:01:35.360000
408463351,-802605805,2746,0:01:35.460000
408463352,-802605592,2746,0:01:35.560000
408463357,-802605373,2746,0:01:35.660000
408463358,-802605163,2746,0:01:35.770000
408463360,-802604946,2746,0:01:35.870000
408463366,-802604736,2746,0:01:35.950000
408463370,-802604518,2747,0:01:36.050000
408463362,-802604317,2748,0:01:36.150000
408463365,-802604095,2748,0:01:36.240000
408463368,-802603883,2748,0:01:36.340000
408463373,-802603671,2748,0:01:36.870000
408463376,-802603448,2747,0:01:37.250000
408463377,-802603236,2748,0:01:37.270000
408463380,-802603016,2748,0:01:37.300000
408463383,-802602800,2748,0:01:37.300000
408463388,-802602581,2748,0:01:37.310000
408463390,-802602364,2748,0:01:37.310000
408463385,-802602146,2749,0:01:37.310000
408463388,-802601925,2749,0:01:37.320000
408463389,-802601707,2749,0:01:37.730000
408463393,-802601488,2749,0:01:37.730000
408463398,-802601262,2749,0:01:37.740000
408463400,-802601047,2750,0:01:37.740000
408463399,-802600825,2750,0:01:37.750000
408463406,-802600382,2750,0:01:38.240000
408463407,-802600155,2750,0:01:38.250000
408463404,-802599949,2751,0:01:38.250000
408463407,-802599723,2751,0:01:38.250000
408463411,-802599500,2751,0:01:38.710000
408463417,-802599053,2752,0:01:38.710000
408463418,-802598825,2752,0:01:38.720000
408463421,-802598602,2751,0:01:38.750000
408463424,-802598376,2752,0:01:39.250000
408463427,-802598149,2752,0:01:39.250000
408463430,-802597923,2752,0:01:39.260000
408463423,-802597708,2753,0:01:39.260000
408463425,-802597476,2752,0:01:39.270000
408463434,-802596796,2753,0:01:39.690000
408464280,-802573647,2802,0:22:10.200000
408464131,-802582096,2785,0:22:13.640000
408464109,-802583502,2783,0:22:14.250000
408464096,-802584675,2781,0:22:14.750000
408464095,-802585619,2780,0:22:15.150000
408464082,-802587484,2779,0:22:15.950000
408464082,-802587717,2779,0:22:16.040000
408464078,-802587949,2779,0:22:16.130000
408464079,-802588175,2778,0:22:16.240000
408464071,-802588635,2778,0:22:16.450000
408464061,-802589547,2777,0:22:16.860000
408464058,-802590003,2777,0:22:17.050000
408464052,-802590452,2777,0:22:17.250000
408464049,-802590899,2777,0:22:17.470000
408464044,-802591125,2777,0:22:17.530000
408464047,-802591348,2777,0:22:17.630000
408464044,-802591574,2777,0:22:17.730000
408464043,-802591795,2776,0:22:17.830000
408464044,-802592020,2776,0:22:17.930000
408464044,-802592242,2776,0:22:18.030000
408464043,-802592463,2776,0:22:18.130000
408464047,-802592693,2775,0:22:18.230000
408464047,-802592912,2776,0:22:18.330000
408464045,-802593137,2775,0:22:18.430000
408464045,-802593358,2775,0:22:18.530000
408464046,-802593581,2775,0:22:18.630000
408464042,-802593803,2775,0:22:18.730000
408464044,-802594026,2775,0:22:18.830000
408464045,-802594247,2773,0:22:18.930000
408464044,-802594467,2773,0:22:19.030000
408464041,-802594688,2773,0:22:19.130000
408464045,-802594911,2772,0:22:19.230000
408464047,-802595128,2773,0:22:20.050000
408464045,-802595348,2773,0:22:20.050000
408464047,-802595572,2772,0:22:20.060000
408464047,-802595796,2772,0:22:20.060000
408464045,-802596012,2772,0:22:20.070000
408464045,-802596232,2773,0:22:20.070000
408464045,-802596452,2773,0:22:20.070000
408464044,-802596672,2772,0:22:20.070000
408464044,-802596889,2772,0:22:20.530000
408464042,-802597109,2772,0:22:20.560000
408464041,-802597330,2771,0:22:20.560000
408464043,-802597545,2771,0:22:20.570000
408464043,-802597769,2771,0:22:20.570000
408464042,-802597984,2771,0:22:21.030000
408464045,-802598206,2771,0:22:21.040000
408464046,-802598423,2771,0:22:21.050000
408464047,-802598642,2771,0:22:21.060000
408464047,-802598860,2771,0:22:21.070000
408464048,-802599079,2770,0:22:21.510000
408464049,-802599299,2770,0:22:21.510000
408464052,-802599514,2771,0:22:21.520000
408464047,-802599732,2770,0:22:21.530000
408464053,-802599951,2770,0:22:21.530000
408464054,-802600169,2770,0:22:22.030000
408464060,-802600389,2769,0:22:22.040000
408464060,-802600606,2769,0:22:22.040000
408464063,-802600824,2769,0:22:22.050000
408464064,-802601040,2769,0:22:22.060000
408464068,-802601258,2769,0:22:22.480000
408464070,-802601474,2770,0:22:22.490000
408464075,-802601689,2769,0:22:22.510000
408464077,-802601908,2769,0:22:22.520000
408464081,-802602122,2769,0:22:22.520000
408464085,-802602344,2769,0:22:22.530000
408464088,-802602557,2769,0:22:23.020000
408464092,-802602777,2768,0:22:23.020000
408464097,-802602998,2768,0:22:23.030000
408464102,-802603211,2768,0:22:23.030000
408464104,-802603433,2767,0:22:23.040000
408464106,-802603636,2768,0:22:23.450000
408464110,-802603854,2769,0:22:23.450000
408464118,-802604074,2768,0:22:23.460000
408464121,-802604289,2768,0:22:23.460000
408464129,-802604507,2768,0:22:23.940000
408464131,-802604721,2768,0:22:23.940000
