lat,long,elev
408658460,-778313151,3352
408658491,-778313297,3352
408658514,-778313447,3352
408658539,-778313594,3352
408658564,-778313741,3352
408658586,-778313891,3352
408658607,-778314038,3352
408658628,-778314189,3353
408658646,-778314339,3353
408658662,-778314491,3353
408658704,-778314782,3353
408658713,-778314938,3353
408658726,-778315090,3354
408658737,-778315243,3354
408658747,-778315397,3354
408658753,-778315551,3354
408658759,-778315708,3354
408658765,-778315861,3355
408658768,-778316017,3355
408658769,-778316173,3355
408658786,-778316317,3355
408658780,-778316475,3355
408658778,-778316632,3355
408658775,-778316789,3355
408658769,-778316945,3356
408658761,-778317101,3356
408658753,-778317257,3356
408658743,-778317415,3356
408658730,-778317571,3356
408658716,-778317728,3356
408658705,-778317873,3356
408658684,-778318029,3356
408658668,-778318187,3356
408658651,-778318344,3356
408658632,-778318501,3356
408658612,-778318656,3357
408658591,-778318814,3357
408658571,-778318969,3357
408658548,-778319126,3357
408658523,-778319281,3357
408658502,-778319421,3356
408658472,-778319578,3356
408658446,-778319735,3356
408658417,-778319889,3356
408658389,-778320046,3356
408658360,-778320203,3356
408658041,-778321777,3358
408657874,-778322582,3360
408657837,-778322744,3359
408657697,-778323401,3360
408657663,-778323567,3360
408657626,-778323730,3360
408657590,-778323897,3360
408657553,-778324063,3360
408657526,-778324235,3361
408657488,-778324401,3361
408657451,-778324569,3361
408657413,-778324737,3361
408657378,-778324908,3361
408657343,-778325079,3361
408657308,-778325249,3361
408657271,-778325420,3361
408657233,-778325593,3361
408657198,-778325765,3361
408657165,-778325940,3362
408657128,-778326114,3362
408657091,-778326286,3362
408657054,-778326462,3362
408657017,-778326637,3362
408656980,-778326814,3362
408656942,-778326991,3362
408656906,-778327169,3363
408656906,-778327169,3363
408656830,-778327523,3362
408656794,-778327694,3362
408656757,-778327874,3362
408656717,-778328055,3362
408656679,-778328235,3362
408656640,-778328415,3362
408656601,-778328595,3362
408656561,-778328777,3362
408656482,-778329140,3362
408656443,-778329325,3362
408656402,-778329502,3362
408656360,-778329687,3361
408656320,-778329872,3361
408656280,-778330056,3361
408656239,-778330240,3361
408656200,-778330424,3361
408656159,-778330610,3361
408656159,-778330610,3361
408656119,-778330794,3361
408656079,-778330980,3361
408656038,-778331165,3360
408656005,-778331351,3361
408655964,-778331540,3361
408655923,-778331725,3361
408655884,-778331912,3361
408655843,-778332099,3361
408655762,-778332472,3360
408655721,-778332657,3360
408655682,-778332843,3360
408655642,-778333028,3360
408655607,-778333208,3360
408655567,-778333395,3360
408655526,-778333579,3360
408655485,-778333764,3360
408655445,-778333950,3359
408655404,-778334133,3359
408655364,-778334320,3359
408655323,-778334506,3359
408655284,-778334693,3359
408655244,-778334878,3359
408655200,-778335067,3359
408655160,-778335252,3359
408655118,-778335440,3359
408655078,-778335627,3359
408655036,-778335814,3359
408654993,-778336001,3359
408654953,-778336186,3359
408654910,-778336372,3359
408654869,-778336561,3359
408654827,-778336748,3358
408654784,-778336931,3358
408654742,-778337120,3358
408654701,-778337307,3358
408654619,-778337685,3358
408654576,-778337873,3358
408654533,-778338063,3358
408654493,-778338252,3358
408654449,-778338442,3358
408654409,-778338633,3358
408654366,-778338824,3359
408654323,-778339014,3358
408654283,-778339208,3358
408654242,-778339400,3358
408654200,-778339591,3357
408654160,-778339783,3357
408654119,-778339977,3357
408654079,-778340172,3358
408654038,-778340366,3358
408653995,-778340561,3357
408653958,-778340745,3357
408653918,-778340939,3357
408653876,-778341134,3356
408653834,-778341329,3356
408653792,-778341523,3356
408653752,-778341716,3356
408653709,-778341912,3356
408653668,-778342105,3356
408653626,-778342297,3356
408653584,-778342492,3356
408653542,-778342690,3356
408653498,-778342884,3356
408653457,-778343078,3356
408653414,-778343272,3356
408653372,-778343466,3356
408653328,-778343659,3356
408653285,-778343853,3356
408653240,-778344047,3356
408653198,-778344242,3356
408653068,-778344819,3355
408652768,-778346177,3355
408652727,-778346372,3355
408652684,-778346561,3354
408652642,-778346756,3354
408652600,-778346951,3354
408652558,-778347144,3354
408652514,-778347340,3354
408652473,-778347536,3354
408652428,-778347729,3353
408652388,-778347926,3353
408652344,-778348121,3353
408652301,-778348316,3353
408652262,-778348505,3354
408652137,-778349092,3353
408652094,-778349285,3352
408652053,-778349481,3352
408652011,-778349674,3352
408651969,-778349867,3352
408651927,-778350060,3352
408650821,-778355354,3347
408650701,-778355905,3347
408636734,-778353960,3334
408636676,-778353909,3335
408636646,-778353885,3334
408636586,-778353836,3334
408636586,-778353836,3334
408627149,-778348958,3311
408627091,-778348933,3311
408627035,-778348913,3311
408626980,-778348887,3311
408626924,-778348863,3311
408626870,-778348838,3311
408626816,-778348815,3311
408626762,-778348789,3311
408626705,-778348767,3310
408626650,-778348744,3310
408626599,-778348718,3310
408626548,-778348692,3310
408626493,-778348666,3310
408626440,-778348643,3310
408626387,-778348620,3310
408626336,-778348595,3310
408626282,-778348571,3310
408626228,-778348550,3309
408626177,-778348525,3309
408626126,-778348501,3309
408626075,-778348476,3309
408626022,-778348453,3310
408625969,-778348431,3309
408625921,-778348408,3309
408625870,-778348384,3309
408625819,-778348360,3309
408625768,-778348338,3309
408625720,-778348315,3308
408625669,-778348292,3308
408625620,-778348269,3309
408625569,-778348250,3309
408625517,-778348229,3309
408625470,-778348207,3308
408625421,-778348184,3308
408625373,-778348162,3308
408625325,-778348140,3308
408625277,-778348122,3308
408625230,-778348099,3308
408625184,-778348075,3308
408625136,-778348054,3308
408625089,-778348037,3308
408625043,-778348011,3308
408625001,-778347993,3308
408624957,-778347973,3308
408624912,-778347950,3308
408624868,-778347928,3307
408624824,-778347904,3307
408624784,-778347887,3307
408624739,-778347870,3307
408624697,-778347848,3307
408624656,-778347826,3307
408624616,-778347804,3307
408624575,-778347787,3307
408624538,-778347767,3307
408624501,-778347744,3307
408624461,-778347727,3306
408624425,-778347707,3307
408624386,-778347686,3307
408624353,-778347663,3307
408624317,-778347640,3307
408624280,-778347621,3307
408624245,-778347602,3307
408624209,-778347581,3307
408624175,-778347560,3307
408624144,-778347537,3307
408624106,-778347515,3307
408624076,-778347491,3307
408624045,-778347464,3307
408624014,-778347439,3307
408623980,-778347417,3307
408623950,-778347393,3307
408623917,-778347367,3306
408623889,-778347344,3307
408623861,-778347314,3307
408623830,-778347291,3307
408623801,-778347264,3307
408623772,-778347237,3307
408623742,-778347209,3307
408623715,-778347178,3307
408623687,-778347149,3307
408623661,-778347119,3307
408623629,-778347087,3306
408623604,-778347051,3307
408623577,-778347018,3307
408623552,-778346984,3307
408623528,-778346947,3307
408623506,-778346906,3307
408623484,-778346870,3307
408623458,-778346835,3307
408623435,-778346799,3307
408623414,-778346760,3307
408623394,-778346726,3306
408623376,-778346684,3306
408623359,-778346646,3306
408623339,-778346606,3307
408623322,-778346567,3306
408623304,-778346523,3306
408623290,-778346483,3306
408623275,-778346441,3306
408623260,-778346398,3306
408623245,-778346353,3306
408623227,-778346315,3306
408623219,-778346267,3306
408623204,-778346220,3306
408623195,-778346172,3306
408623186,-778346123,3306
408623175,-778346068,3306
408623170,-778346015,3306
408623164,-778345959,3306
408623158,-778345904,3306
408623152,-778345846,3306
408623151,-778345790,3306
408623151,-778345730,3306
408623153,-778345672,3306
408623151,-778345615,3306
408623158,-778345553,3305
408623158,-778345490,3305
408623161,-778345427,3305
408623163,-778345362,3305
408623170,-778345295,3305
408623186,-778345239,3306
408623196,-778345179,3306
408623208,-778345108,3306
408623218,-778345041,3306
408623231,-778344973,3306
408623247,-778344905,3305
408623259,-778344836,3306
408623278,-778344767,3306
408623294,-778344694,3306
408623315,-778344624,3306
408623342,-778344556,3307
408623359,-778344492,3306
408623385,-778344413,3307
408623408,-778344339,3307
408623437,-778344265,3306
408623463,-778344191,3307
408623491,-778344117,3307
408623523,-778344043,3307
408623550,-778343965,3307
408623584,-778343885,3308
408623619,-778343809,3307
408623645,-778343730,3308
408623683,-778343650,3308
408623723,-778343569,3308
408623758,-778343483,3309
408623793,-778343399,3309
408623835,-778343314,3309
408623874,-778343231,3309
408623912,-778343141,3309
408623951,-778343054,3309
408623991,-778342964,3309
408624021,-778342879,3310
408624059,-778342791,3311
408624110,-778342699,3311
408624153,-778342608,3310
408624196,-778342515,3311
408624242,-778342423,3311
408624287,-778342328,3311
408624331,-778342233,3311
408624378,-778342139,3311
408624425,-778342041,3312
408624469,-778341949,3312
408624524,-778341847,3312
408624576,-778341750,3312
408624628,-778341644,3312
408624682,-778341543,3312
408624738,-778341444,3313
408624793,-778341337,3312
408624850,-778341231,3312
408624906,-778341129,3313
408624966,-778341018,3313
408625022,-778340918,3314
408625084,-778340805,3313
408625147,-778340692,3313
408625208,-778340587,3314
408625267,-778340471,3314
408625332,-778340357,3314
408625395,-778340240,3313
408625458,-778340123,3314
408625523,-778340007,3314
408625589,-778339886,3314
408625648,-778339769,3314
408625720,-778339645,3315
408625789,-778339526,3315
408625858,-778339403,3315
408625925,-778339277,3315
408625998,-778339153,3315
408626069,-778339032,3315
408626141,-778338904,3315
408626215,-778338778,3315
408626289,-778338652,3315
408626360,-778338529,3316
408626440,-778338399,3316
408626514,-778338271,3316
408626594,-778338140,3316
408626668,-778338009,3316
408626746,-778337884,3316
408626823,-778337752,3316
408626900,-778337618,3316
408626978,-778337481,3316
408627056,-778337352,3316
408627125,-778337213,3316
408627207,-778337077,3316
408627284,-778336941,3316
408627363,-778336806,3316
408627442,-778336664,3317
408627522,-778336523,3316
408627604,-778336387,3317
408627682,-778336248,3317
408627762,-778336106,3317
408627840,-778335959,3317
408627919,-778335826,3317
408628004,-778335676,3317
408628084,-778335531,3317
408628166,-778335390,3318
408628245,-778335242,3317
408628329,-778335096,3317
408628413,-778334948,3317
408628496,-778334797,3317
408628580,-778334656,3317
408628666,-778334510,3317
408628752,-778334361,3318
408628840,-778334211,3318
408628927,-778334060,3318
408629015,-778333911,3318
408629102,-778333762,3318
408629191,-778333611,3318
408629281,-778333461,3318
408629369,-778333311,3318
408629462,-778333161,3318
408629553,-778333008,3318
408629732,-778332708,3319
408629826,-778332553,3319
408629919,-778332401,3319
408630008,-778332248,3318
408630101,-778332097,3319
408630195,-778331941,3319
408630284,-778331786,3319
408630377,-778331630,3319
408630471,-778331473,3319
408630560,-778331321,3319
408630654,-778331160,3320
408630746,-778331006,3319
408630840,-778330846,3321
408630933,-778330687,3320
408631025,-778330528,3321
408631120,-778330369,3321
408631214,-778330207,3321
408631307,-778330048,3321
408631402,-778329889,3322
408631484,-778329727,3321
408631580,-778329564,3321
408631677,-778329406,3321
408631770,-778329242,3322
408631867,-778329081,3321
408631867,-778329081,3321
408631963,-778328919,3321
408632055,-778328753,3321
408632150,-778328595,3321
408632242,-778328431,3322
408632337,-778328268,3322
408632429,-778328102,3322
408632523,-778327937,3322
408632620,-778327776,3322
408632714,-778327615,3322
408632807,-778327449,3322
408632997,-778327122,3322
408633089,-778326958,3322
408633191,-778326799,3322
408633282,-778326632,3322
408633370,-778326470,3321
408633464,-778326307,3322
408633560,-778326144,3322
408633656,-778325981,3321
408633745,-778325811,3320
408633840,-778325655,3321
408633935,-778325494,3321
408634032,-778325333,3322
408634124,-778325171,3322
408634222,-778325011,3322
408634316,-778324850,3324
408634409,-778324688,3323
408634504,-778324525,3323
408634597,-778324363,3323
408634597,-778324363,3323
408634692,-778324204,3323
408634787,-778324040,3323
408634879,-778323880,3323
408634974,-778323717,3323
408635068,-778323550,3324
408635164,-778323391,3324
408635259,-778323229,3324
408635351,-778323063,3324
408635447,-778322906,3325
408635542,-778322744,3323
408635634,-778322576,3324
408635731,-778322413,3324
408635822,-778322248,3323
408635917,-778322087,3323
408636007,-778321921,3323
408636107,-778321757,3323
408636197,-778321589,3324
408636291,-778321426,3324
408636388,-778321262,3324
408636485,-778321095,3323
408636578,-778320939,3324
408636674,-778320773,3324
408636770,-778320611,3324
408636866,-778320446,3325
