lat,long,elev
408631290,-778350584,3322
408631290,-778350584,3322
408631290,-778350584,3322
408631290,-778350584,3322
408631290,-778350584,3322
408631290,-778350584,3322
408631290,-778350584,3322
408631290,-778350584,3322
408631290,-778350584,3322
408631290,-778350584,3322
408631290,-778350584,3322
408631290,-778350584,3322
408631290,-778350584,3322
408631290,-778350584,3322
408631290,-778350584,3322
408631290,-778350584,3322
408631290,-778350584,3322
408631290,-778350584,3322
408631290,-778350584,3322
408631290,-778350584,3322
408631290,-778350584,3322
408631290,-778350584,3322
408631290,-778350584,3322
408631290,-778350584,3322
408631290,-778350584,3322
408631290,-778350584,3322
408631290,-778350584,3322
408631290,-778350584,3322
408631290,-778350584,3322
