lat,long,elev,timediff
408467098,-802589062,2714,0:05:16.380000
408467098,-802589062,2714,0:05:16.490000
408467098,-802589062,2714,0:05:16.590000
408467098,-802589062,2714,0:05:16.690000
408467098,-802589062,2714,0:05:16.790000
408467098,-802589062,2714,0:05:16.880000
408467098,-802589062,2714,0:05:16.980000
408467098,-802589062,2714,0:05:17.080000
408467098,-802589062,2714,0:05:17.180000
408467098,-802589062,2714,0:05:17.280000
408467098,-802589062,2714,0:05:17.380000
408467098,-802589062,2714,0:05:17.480000
408467098,-802589062,2714,0:05:17.580000
408467098,-802589062,2714,0:05:17.680000
408467098,-802589062,2714,0:05:17.780000
408467098,-802589062,2714,0:05:17.880000
408467098,-802589062,2714,0:05:18.250000
408467098,-802589062,2714,0:05:18.250000
408467098,-802589061,2714,0:05:18.260000
408467098,-802589061,2714,0:05:18.280000
408467098,-802589061,2714,0:05:18.740000
408467098,-802589061,2714,0:05:18.740000
408467098,-802589061,2714,0:05:18.750000
408467098,-802589061,2714,0:05:18.750000
408467098,-802589061,2714,0:05:18.780000
408467098,-802589061,2714,0:05:19.230000
408467098,-802589061,2714,0:05:19.230000
408467098,-802589061,2714,0:05:19.230000
408467114,-802589050,2714,0:05:19.240000
408467123,-802589051,2714,0:05:19.280000
408467123,-802589051,2714,0:05:19.720000
408467128,-802589052,2714,0:05:19.730000
408467135,-802589053,2714,0:05:19.730000
408467140,-802589056,2714,0:05:19.730000
408467146,-802589058,2714,0:05:19.780000
408467153,-802589059,2714,0:05:20.210000
408467159,-802589061,2713,0:05:20.210000
408467166,-802589064,2714,0:05:20.210000
408467168,-802589083,2714,0:05:20.220000
408467177,-802589088,2713,0:05:20.280000
408467185,-802589091,2713,0:05:20.700000
408467193,-802589096,2714,0:05:20.700000
408467200,-802589098,2713,0:05:20.710000
408467210,-802589099,2713,0:05:20.710000
408467221,-802589104,2713,0:05:21.180000
408467228,-802589107,2713,0:05:21.180000
408467236,-802589108,2714,0:05:21.200000
408467246,-802589114,2714,0:05:21.200000
408467240,-802589098,2716,0:05:21.200000
408467254,-802589103,2716,0:05:21.680000
408467264,-802589106,2716,0:05:21.680000
408467274,-802589109,2717,0:05:21.680000
408467286,-802589111,2716,0:05:21.690000
408467299,-802589110,2716,0:05:21.690000
408467311,-802589115,2717,0:05:22.170000
408467324,-802589114,2717,0:05:22.180000
408467336,-802589117,2716,0:05:22.190000
408467350,-802589115,2716,0:05:22.190000
408467369,-802589095,2718,0:05:22.190000
408467381,-802589099,2718,0:05:22.660000
408467391,-802589098,2719,0:05:22.660000
408467407,-802589091,2719,0:05:22.670000
408467418,-802589086,2719,0:05:22.670000
408467430,-802589083,2719,0:05:22.680000
408467443,-802589081,2719,0:05:23.170000
408467454,-802589075,2719,0:05:23.170000
408467465,-802589069,2719,0:05:23.170000
408467479,-802589072,2718,0:05:23.180000
408467486,-802589053,2721,0:05:23.180000
408467498,-802589048,2721,0:05:23.280000
408467511,-802589043,2721,0:05:23.380000
408467523,-802589036,2721,0:05:23.480000
408467537,-802589028,2721,0:05:23.580000
408467546,-802589024,2721,0:05:23.680000
408467559,-802589017,2721,0:05:23.780000
408467568,-802589008,2721,0:05:23.880000
408467580,-802589000,2721,0:05:23.980000
408467588,-802588992,2721,0:05:24.080000
408467589,-802588992,2722,0:05:24.180000
408467598,-802588986,2722,0:05:24.280000
408467605,-802588977,2722,0:05:24.390000
408467610,-802588972,2722,0:05:24.480000
408467618,-802588968,2722,0:05:24.580000
408467625,-802588962,2722,0:05:24.680000
408467628,-802588955,2722,0:05:24.780000
408467634,-802588949,2722,0:05:24.880000
408467636,-802588950,2722,0:05:24.980000
408467638,-802588945,2722,0:05:25.090000
408467631,-802588935,2723,0:05:25.180000
408467632,-802588934,2722,0:05:25.280000
408467631,-802588933,2722,0:05:25.380000
408467630,-802588931,2723,0:05:25.480000
408467629,-802588932,2723,0:05:25.580000
408467629,-802588936,2723,0:05:25.680000
408467628,-802588933,2722,0:05:25.800000
408467628,-802588933,2723,0:05:25.880000
408467628,-802588935,2723,0:05:25.980000
408467628,-802588936,2723,0:05:26.080000
408467664,-802588884,2723,0:05:26.180000
408467662,-802588884,2723,0:05:26.280000
408467662,-802588885,2723,0:05:26.400000
408467662,-802588886,2723,0:05:26.480000
408467662,-802588884,2723,0:05:26.590000
408467662,-802588884,2723,0:05:26.650000
408467662,-802588887,2723,0:05:26.750000
408467661,-802588887,2722,0:05:26.850000
408467662,-802588886,2722,0:05:26.950000
408467661,-802588887,2722,0:05:27.050000
408467692,-802588826,2723,0:05:27.150000
408467692,-802588826,2723,0:05:27.250000
408467692,-802588826,2723,0:05:27.350000
408467692,-802588826,2723,0:05:27.450000
408467692,-802588826,2723,0:05:27.550000
408467692,-802588826,2723,0:05:27.650000
408467692,-802588826,2723,0:05:27.750000
408467692,-802588826,2723,0:05:27.850000
408467692,-802588826,2723,0:05:27.950000
408467692,-802588826,2723,0:05:28.050000
408467701,-802588819,2723,0:05:28.150000
408467701,-802588818,2723,0:05:28.250000
408467701,-802588818,2723,0:05:28.350000
408467701,-802588819,2723,0:05:28.450000
408467701,-802588819,2723,0:05:28.570000
