lat,long,elev
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589150,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466988,-802589149,2741
408466987,-802589149,2741
408466987,-802589149,2741
408466987,-802589149,2741
408466987,-802589149,2741
408466987,-802589149,2741
408466987,-802589149,2741
408466987,-802589149,2741
408466987,-802589149,2741
408466987,-802589149,2741
408466987,-802589149,2741
408466987,-802589149,2741
408466987,-802589149,2741
408466987,-802589149,2741
408466987,-802589149,2741
408466987,-802589149,2741
408466987,-802589149,2741
408466987,-802589149,2741
408466987,-802589149,2741
408466987,-802589149,2741
408466987,-802589149,2741
408466987,-802589149,2741
408466987,-802589149,2741
408466987,-802589149,2741
408466987,-802589149,2741
408466987,-802589149,2741
408466987,-802589149,2741
408466987,-802589149,2741
408466987,-802589149,2741
408466987,-802589149,2741
408466987,-802589149,2741
408467025,-802589143,2741
408467033,-802589145,2741
408467039,-802589147,2741
408467047,-802589148,2741
408467051,-802589144,2741
408467059,-802589144,2741
408467065,-802589146,2741
408467073,-802589146,2741
408467081,-802589145,2741
408467091,-802589144,2741
408467100,-802589118,2741
408467109,-802589115,2741
408467119,-802589117,2741
408467131,-802589115,2741
408467139,-802589111,2741
408467146,-802589109,2741
408467160,-802589106,2741
408467169,-802589102,2741
408467182,-802589100,2741
408467189,-802589095,2741
408467221,-802589091,2740
408467229,-802589087,2739
408467237,-802589080,2739
408467245,-802589074,2739
408467250,-802589069,2739
408467259,-802589065,2739
408467262,-802589059,2739
408467268,-802589055,2739
408467271,-802589051,2739
408467274,-802589048,2739
408467271,-802589018,2740
408467272,-802589016,2740
408467275,-802589017,2740
408467275,-802589016,2740
408467274,-802589015,2740
408467273,-802589016,2740
408467272,-802589017,2740
408467271,-802589017,2740
408467271,-802589017,2740
408467271,-802589015,2740
408467294,-802589018,2742
408467294,-802589018,2742
408467294,-802589018,2742
408467294,-802589018,2742
408467294,-802589018,2742
408467294,-802589018,2742
408467294,-802589018,2742
408467294,-802589018,2742
408467294,-802589018,2742
408467294,-802589018,2742
408467298,-802589014,2742
408467298,-802589014,2742
408467298,-802589014,2742
408467298,-802589014,2742
408467298,-802589014,2742
408467298,-802589014,2742
408467298,-802589014,2742
408467298,-802589014,2742
408467298,-802589014,2742
408467298,-802589014,2742
408467298,-802589014,2742
408467298,-802589014,2742
408467298,-802589014,2742
408467298,-802589014,2742
408467298,-802589014,2742
408467298,-802589014,2742
408467298,-802589014,2742
408467298,-802589014,2742
408467298,-802589014,2742
408467298,-802589014,2742
408467298,-802589014,2742
408467245,-802589036,2742
408467232,-802589050,2742
408467221,-802589062,2742
408467206,-802589077,2742
408467194,-802589093,2741
408467182,-802589115,2741
408467165,-802589138,2741
408467149,-802589159,2741
408467137,-802589187,2742
408467122,-802589213,2741
408467106,-802589223,2743
408467089,-802589259,2744
408467071,-802589292,2743
408467058,-802589326,2743
408467046,-802589369,2744
408467037,-802589410,2744
408467028,-802589450,2744
408467014,-802589498,2744
408467005,-802589548,2744
408466994,-802589602,2744
408466989,-802589626,2743
408466981,-802589681,2743
408466975,-802589741,2743
408466970,-802589803,2744
408466966,-802589867,2744
408466964,-802589924,2744
408466961,-802589988,2744
408466959,-802590050,2743
408466960,-802590116,2743
408466960,-802590182,2744
408466945,-802590229,2745
408466948,-802590304,2744
408466950,-802590373,2745
408466954,-802590444,2744
408466957,-802590516,2744
408466955,-802590588,2745
408466960,-802590668,2744
408466960,-802590743,2744
408466964,-802590825,2744
408466967,-802590903,2744
408466980,-802590999,2743
408466982,-802591084,2743
408466987,-802591165,2743
408466994,-802591253,2742
408466996,-802591341,2743
408467001,-802591429,2743
408467003,-802591518,2743
408467008,-802591609,2742
408467013,-802591699,2742
408467017,-802591797,2742
408467023,-802591898,2742
408467029,-802591995,2742
408467034,-802592095,2742
