lat,long,elev
404292859,-798737484,2923
404292826,-798737522,2924
404292793,-798737561,2924
404292759,-798737601,2924
404292730,-798737637,2925
404292696,-798737676,2925
404292665,-798737714,2925
404292632,-798737750,2925
404292601,-798737783,2926
404292570,-798737825,2926
404292539,-798737861,2926
404292509,-798737895,2926
404292480,-798737926,2926
404292451,-798737962,2926
404292421,-798737995,2927
404292393,-798738027,2927
404292367,-798738056,2927
404292340,-798738087,2928
404292314,-798738117,2928
404292287,-798738148,2928
404292264,-798738173,2928
404292242,-798738199,2928
404292220,-798738225,2928
404292200,-798738249,2929
404292180,-798738270,2929
404292160,-798738294,2929
404292145,-798738315,2929
404292127,-798738335,2929
404292113,-798738354,2929
404292094,-798738375,2929
404292082,-798738390,2929
404292067,-798738409,2929
404292056,-798738425,2929
404292044,-798738441,2929
404292034,-798738458,2929
404292022,-798738472,2930
404292012,-798738484,2930
404292002,-798738501,2930
404291992,-798738518,2931
404291981,-798738537,2930
404291973,-798738553,2930
404291966,-798738565,2930
404291958,-798738580,2930
404291952,-798738596,2930
404291948,-798738611,2930
404291944,-798738624,2930
404291937,-798738641,2931
404291928,-798738655,2930
404291922,-798738668,2930
404291911,-798738688,2930
404291908,-798738704,2930
404291904,-798738721,2930
404291900,-798738740,2930
404291897,-798738757,2930
404291889,-798738776,2930
404291884,-798738795,2930
404291881,-798738817,2930
404291877,-798738839,2930
404291876,-798738860,2931
404291869,-798738886,2930
404291866,-798738909,2930
404291865,-798738934,2930
404291864,-798738961,2931
404291863,-798738990,2931
404291862,-798739016,2931
404291858,-798739043,2931
404291857,-798739073,2931
404291860,-798739101,2931
404291861,-798739135,2931
404291866,-798739168,2931
404291867,-798739200,2931
404291868,-798739234,2931
404291869,-798739268,2931
404291872,-798739304,2931
404291876,-798739343,2931
404291880,-798739378,2932
404291882,-798739416,2932
404291885,-798739454,2932
404291892,-798739494,2932
404291897,-798739529,2933
404291899,-798739570,2933
404291907,-798739609,2933
404291916,-798739647,2933
404291922,-798739693,2933
404291926,-798739736,2933
404291931,-798739778,2933
404291938,-798739828,2933
404291946,-798739873,2933
404291953,-798739917,2932
404291952,-798739961,2932
404291955,-798740012,2933
404291967,-798740061,2933
404291980,-798740108,2933
404291987,-798740152,2933
404291994,-798740202,2934
404291999,-798740254,2934
404292006,-798740302,2934
404292016,-798740352,2934
404292020,-798740399,2935
404292022,-798740448,2935
404292032,-798740501,2935
404292038,-798740552,2935
404292042,-798740609,2934
404292047,-798740663,2935
404292052,-798740717,2935
404292054,-798740770,2935
404292060,-798740821,2935
404292066,-798740877,2936
404292070,-798740931,2936
404292065,-798740983,2936
404292066,-798741040,2935
404292066,-798741100,2936
404292062,-798741157,2936
404292061,-798741214,2936
404292055,-798741272,2936
404292055,-798741332,2935
404292049,-798741386,2936
404292044,-798741445,2936
404292037,-798741500,2936
404292029,-798741554,2935
404292018,-798741607,2935
404292009,-798741663,2936
404291999,-798741717,2935
404291986,-798741771,2936
404291978,-798741823,2936
404291966,-798741870,2936
404291952,-798741916,2936
404291941,-798741965,2937
404291926,-798742012,2936
404291915,-798742058,2936
404291899,-798742102,2936
404291887,-798742147,2936
404291868,-798742191,2936
404291853,-798742231,2936
404291838,-798742276,2936
404291826,-798742311,2935
404291812,-798742351,2936
404291793,-798742382,2935
404291778,-798742420,2936
404291763,-798742457,2936
404291750,-798742489,2934
404291737,-798742521,2935
404291721,-798742550,2934
404291707,-798742579,2934
404291692,-798742609,2934
404291674,-798742636,2934
404291663,-798742661,2934
404291646,-798742687,2934
404291633,-798742709,2933
404291619,-798742737,2933
404291607,-798742752,2933
404291594,-798742771,2933
404291585,-798742793,2932
404291571,-798742810,2933
404291561,-798742832,2932
404291550,-798742850,2933
404291540,-798742867,2933
404291531,-798742885,2932
404291520,-798742898,2933
404291508,-798742919,2932
404291497,-798742935,2932
404291488,-798742947,2931
404291477,-798742958,2931
404291471,-798742970,2931
404291462,-798742983,2931
404291457,-798742993,2931
404291449,-798743002,2930
404291443,-798743015,2931
404291438,-798743026,2932
404291433,-798743044,2930
404291428,-798743048,2930
404291423,-798743054,2930
404291420,-798743058,2930
404291416,-798743065,2930
404291414,-798743068,2930
404291411,-798743074,2930
404291408,-798743076,2930
404291408,-798743076,2930
404291407,-798743078,2930
404291407,-798743086,2929
404291406,-798743087,2930
404291406,-798743084,2929
404291409,-798743082,2929
404291410,-798743081,2929
404291408,-798743082,2929
404291408,-798743084,2929
404291408,-798743082,2929
404291408,-798743083,2929
404291409,-798743082,2929
404291413,-798743087,2929
404291413,-798743086,2929
404291413,-798743086,2929
404291412,-798743086,2929
404291411,-798743087,2929
404291412,-798743086,2929
404291410,-798743085,2929
404291411,-798743087,2929
404291409,-798743087,2929
404291409,-798743086,2928
404291422,-798743093,2928
404291422,-798743093,2928
404291422,-798743093,2928
404291422,-798743093,2928
404291422,-798743093,2928
404291422,-798743093,2928
404291422,-798743093,2928
404291422,-798743093,2928
404291422,-798743093,2928
404291422,-798743093,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291424,-798743094,2928
404291407,-798743125,2926
404291398,-798743134,2926
404291392,-798743145,2927
404291382,-798743158,2927
404291372,-798743166,2926
404291363,-798743177,2926
404291352,-798743199,2926
404291337,-798743213,2926
404291321,-798743226,2925
404291309,-798743237,2926
404291293,-798743258,2925
404291277,-798743273,2925
404291265,-798743287,2926
404291249,-798743296,2925
404291235,-798743305,2925
404291221,-798743315,2925
404291208,-798743329,2925
404291194,-798743343,2925
404291175,-798743354,2925
404291153,-798743365,2925
404291143,-798743385,2925
404291125,-798743398,2925
404291106,-798743415,2925
404291083,-798743428,2925
404291059,-798743432,2926
404291031,-798743440,2926
404291007,-798743460,2925
404290984,-798743474,2925
404290957,-798743485,2925
404290925,-798743485,2926
404290902,-798743489,2926
404290872,-798743497,2926
404290842,-798743514,2926
404290814,-798743524,2926
404290781,-798743529,2926
404290748,-798743524,2926
404290713,-798743526,2926
404290681,-798743521,2926
404290647,-798743523,2926
404290614,-798743524,2926
404290589,-798743513,2925
404290555,-798743506,2925
404290521,-798743494,2926
404290488,-798743488,2926
404290455,-798743469,2926
404290416,-798743459,2926
404290383,-798743442,2926
404290347,-798743422,2927
404290316,-798743406,2928
404290279,-798743387,2928
404290252,-798743371,2927
404290217,-798743346,2928
404290184,-798743320,2927
404290152,-798743292,2928
404290117,-798743262,2928
404290085,-798743230,2929
404290056,-798743200,2929
404290024,-798743168,2930
404289992,-798743137,2930
404289958,-798743107,2930
404289930,-798743082,2930
404289897,-798743041,2931
404289863,-798743005,2931
404289829,-798742973,2931
404289792,-798742936,2932
404289758,-798742901,2932
404289721,-798742863,2932
404289686,-798742828,2933
404289649,-798742790,2933
404289611,-798742752,2934
404289584,-798742718,2935
404289543,-798742678,2935
404289506,-798742638,2935
404289464,-798742600,2935
404289424,-798742558,2936
404289343,-798742479,2937
404289302,-798742437,2938
404289259,-798742397,2938
404289216,-798742355,2939
404289181,-798742319,2938
404289097,-798742237,2939
404289052,-798742194,2940
404289008,-798742152,2940
404288965,-798742109,2941
404288917,-798742068,2941
404288869,-798742020,2942
404288825,-798741977,2942
404288777,-798741929,2942
404288738,-798741892,2943
404288690,-798741842,2944
404288641,-798741798,2945
404288590,-798741748,2945
404288543,-798741702,2946
404288492,-798741651,2947
404288440,-798741603,2947
404288389,-798741553,2948
404288338,-798741504,2948
404288287,-798741452,2950
404288245,-798741402,2951
404288191,-798741351,2951
404288138,-798741296,2952
404288084,-798741243,2952
404288028,-798741190,2953
404287971,-798741136,2953
404287917,-798741081,2955
404287863,-798741027,2955
404287808,-798740970,2956
404287751,-798740922,2957
404287700,-798740874,2957
404287639,-798740813,2958
404287584,-798740759,2959
404287526,-798740702,2959
404287468,-798740647,2960
404287409,-798740592,2961
404287348,-798740535,2962
404287290,-798740477,2962
404287229,-798740422,2963
404287166,-798740367,2963
404287107,-798740312,2963
404287046,-798740255,2964
404286984,-798740198,2964
404286922,-798740144,2965
404286858,-798740084,2966
404286791,-798740026,2967
404286731,-798739968,2967
404286667,-798739912,2968
404286605,-798739856,2968
404286536,-798739798,2969
404286483,-798739741,2969
404286416,-798739680,2970
404286352,-798739623,2971
404286286,-798739555,2973
404286217,-798739495,2974
404286153,-798739433,2975
404286084,-798739368,2976
404286017,-798739312,2976
404285951,-798739250,2977
404285883,-798739189,2978
404285818,-798739126,2978
404285751,-798739069,2978
404285682,-798739004,2979
404285613,-798738943,2980
404285544,-798738880,2981
404285473,-798738815,2982
404285403,-798738752,2983
404285329,-798738686,2983
404285260,-798738623,2984
404285186,-798738554,2985
404285121,-798738487,2986
404285049,-798738417,2987
404284975,-798738351,2988
404284903,-798738283,2989
404284830,-798738211,2990
404284755,-798738151,2991
404284681,-798738077,2991
404284609,-798738008,2994
404284534,-798737936,2995
404284458,-798737867,2996
404284390,-798737795,2996
404284315,-798737726,2997
404284239,-798737662,2997
404284163,-798737590,2998
404284012,-798737454,3000
404283937,-798737382,3002
404283860,-798737309,3004
404283781,-798737242,3003
404283706,-798737172,3004
404283635,-798737098,3004
404283559,-798737027,3006
404283480,-798736956,3006
404283405,-798736887,3007
404283328,-798736815,3008
404283246,-798736746,3009
404283089,-798736601,3011
404283012,-798736531,3012
404282865,-798736382,3014
404282788,-798736304,3015
404282708,-798736232,3016
404282630,-798736168,3017
404282461,-798736026,3019
404282383,-798735961,3019
404282299,-798735881,3020
404282219,-798735805,3022
404282143,-798735724,3023
404282069,-798735650,3024
404281983,-798735576,3025
404281906,-798735498,3027
404281818,-798735422,3028
404281737,-798735348,3029
404281658,-798735267,3030
404281578,-798735191,3031
404281492,-798735123,3031
404281411,-798735044,3032
404281326,-798734967,3033
404281246,-798734883,3035
404281164,-798734804,3036
404281078,-798734725,3036
404280997,-798734645,3037
404280829,-798734493,3039
404280667,-798734335,3042
404280496,-798734180,3043
404280408,-798734102,3043
404278671,-798732508,3059
404293722,-798769995,2630
404293738,-798769302,2633
404293785,-798768263,2637
404293801,-798767921,2639
404293822,-798767582,2639
404293843,-798767237,2642
404293858,-798766903,2642
404293889,-798766561,2644
404293915,-798766227,2645
404293943,-798765886,2647
404293971,-798765554,2649
404294001,-798765215,2650
404294033,-798764886,2651
404294069,-798764558,2652
404294104,-798764227,2653
404294141,-798763897,2655
404294172,-798763571,2656
404294220,-798763257,2655
404294262,-798762928,2656
404294301,-798762606,2657
404294344,-798762274,2659
404294387,-798761953,2661
404294430,-798761627,2663
404294478,-798761306,2664
404294527,-798760988,2665
404294571,-798760661,2666
404294614,-798760334,2668
404294670,-798760016,2669
404294723,-798759700,2671
404294777,-798759376,2673
404294833,-798759061,2674
404294889,-798758744,2675
404294948,-798758426,2676
404295007,-798758118,2676
404295070,-798757802,2678
404295131,-798757487,2679
404295198,-798757185,2680
404295268,-798756868,2681
404295268,-798756868,2681
404295336,-798756559,2683
404295404,-798756244,2684
404295476,-798755945,2685
404295547,-798755629,2686
404295620,-798755325,2689
404295698,-798755015,2690
404295774,-798754714,2691
404295854,-798754409,2693
404295933,-798754108,2693
404296016,-798753815,2695
404296102,-798753511,2696
404296183,-798753215,2697
404296269,-798752911,2698
404296357,-798752600,2699
404296442,-798752296,2700
404296526,-798751993,2700
404296614,-798751694,2701
404296705,-798751391,2702
404296792,-798751109,2705
404296887,-798750802,2705
404296978,-798750503,2706
404297072,-798750198,2706
404297162,-798749895,2706
404297256,-798749594,2706
404297351,-798749292,2706
404297448,-798748991,2706
404297542,-798748689,2706
404297639,-798748388,2706
404297824,-798748235,2720
404297933,-798747952,2721
404298040,-798747669,2722
404298149,-798747393,2723
404298260,-798747111,2724
404298384,-798746817,2727
404298495,-798746543,2728
404298608,-798746267,2730
404298728,-798745991,2731
404298842,-798745720,2732
404298955,-798745447,2732
404299075,-798745181,2734
404299198,-798744906,2735
404299318,-798744641,2737
404299443,-798744367,2738
404299566,-798744104,2739
404299690,-798743833,2740
404299818,-798743571,2742
404299944,-798743305,2743
404300071,-798743042,2744
404300199,-798742775,2746
404300332,-798742517,2746
404300462,-798742259,2748
404300598,-798741996,2750
404300730,-798741744,2751
404300869,-798741485,2752
404301004,-798741230,2754
404301140,-798740975,2755
404301278,-798740724,2756
404301419,-798740470,2758
404301555,-798740218,2758
404301700,-798739974,2760
404301842,-798739724,2761
404301987,-798739475,2762
404302129,-798739234,2764
404302276,-798738986,2765
404302423,-798738742,2767
404302573,-798738501,2768
404302723,-798738259,2769
404302871,-798738021,2770
404303021,-798737782,2770
404303175,-798737548,2771
404303329,-798737312,2773
404303483,-798737079,2774
404303640,-798736843,2776
404303796,-798736609,2777
404303952,-798736377,2778
404304108,-798736146,2779
404304267,-798735916,2780
404304426,-798735686,2781
404304580,-798735457,2782
404304744,-798735233,2783
404304905,-798735007,2784
404305072,-798734781,2786
404305236,-798734559,2787
404305398,-798734340,2788
404305565,-798734115,2790
404305731,-798733898,2791
404305899,-798733676,2792
404306065,-798733463,2793
404306233,-798733249,2794
404306405,-798733036,2795
404306575,-798732820,2796
404306745,-798732604,2797
404306912,-798732395,2798
404307088,-798732179,2800
404307255,-798731968,2801
404307428,-798731753,2802
404307599,-798731544,2804
404307773,-798731327,2805
404307943,-798731119,2806
404308115,-798730912,2807
404308290,-798730698,2808
404308463,-798730488,2809
404308638,-798730277,2811
404308810,-798730066,2812
404308986,-798729851,2814
404309156,-798729637,2814
404309329,-798729422,2816
404309499,-798729209,2817
404309671,-798728992,2817
404309843,-798728773,2819
404310012,-798728559,2820
404310185,-798728343,2822
404310354,-798728125,2822
404310526,-798727904,2824
404310697,-798727688,2825
404310866,-798727465,2826
404311037,-798727248,2828
404311208,-798727032,2829
404311381,-798726815,2830
404311550,-798726599,2831
404311724,-798726377,2833
404311892,-798726157,2834
404312065,-798725938,2835
404312235,-798725720,2836
404312409,-798725495,2838
404312577,-798725278,2839
404313106,-798724625,2844
404313276,-798724403,2845
404313450,-798724182,2846
404313620,-798723956,2848
404314139,-798723291,2852
404314316,-798723066,2853
404314485,-798722843,2854
404316418,-798722678,2916
404315951,-798723229,2912
404314853,-798724559,2904
404314697,-798724750,2903
404314535,-798724950,2902
404314379,-798725143,2900
404314217,-798725344,2899
404314060,-798725540,2898
404313740,-798725941,2896
404313578,-798726142,2895
404313420,-798726339,2893
404313261,-798726543,2893
404313105,-798726743,2891
404312941,-798726943,2890
404312785,-798727144,2888
404312624,-798727346,2887
404312469,-798727545,2886
404312309,-798727747,2886
404312153,-798727948,2885
404311994,-798728153,2884
404311837,-798728351,2882
404311678,-798728557,2882
404311523,-798728756,2881
404311364,-798728959,2879
404311207,-798729157,2877
404311047,-798729360,2876
404310892,-798729558,2875
404310731,-798729766,2875
404310572,-798729967,2874
404310418,-798730164,2872
404310259,-798730368,2872
404310104,-798730563,2870
404309947,-798730767,2869
404309792,-798730965,2868
404309635,-798731166,2867
404309478,-798731364,2865
404309321,-798731566,2864
404309164,-798731765,2863
404309006,-798731963,2862
404308853,-798732160,2860
404308698,-798732361,2859
404308543,-798732558,2858
404308385,-798732761,2857
404308230,-798732958,2856
404308078,-798733156,2855
404307921,-798733357,2853
404307765,-798733556,2852
404307607,-798733755,2852
404307454,-798733954,2850
404307298,-798734154,2849
404307146,-798734351,2848
404306990,-798734553,2846
404306836,-798734752,2845
404306684,-798734947,2844
404306531,-798735153,2842
404306379,-798735347,2841
404306227,-798735551,2840
404306071,-798735753,2838
404305923,-798735953,2837
404305770,-798736153,2836
404305621,-798736358,2834
404305472,-798736562,2833
404305323,-798736764,2831
404305176,-798736969,2830
404305028,-798737176,2828
404304887,-798737382,2828
404304741,-798737591,2827
404304597,-798737800,2826
404304457,-798738011,2825
404304315,-798738223,2824
404304315,-798738223,2824
404304178,-798738434,2823
404304037,-798738650,2821
404303901,-798738861,2820
404303765,-798739076,2819
404303628,-798739297,2818
404303493,-798739511,2816
404303356,-798739733,2815
404303223,-798739951,2815
404303093,-798740177,2813
404302960,-798740399,2812
404302832,-798740622,2810
404302701,-798740848,2809
404302572,-798741076,2808
404302445,-798741296,2807
404302317,-798741529,2805
404302192,-798741754,2804
404302067,-798741985,2803
404301938,-798742217,2802
404301815,-798742449,2801
404301691,-798742687,2799
404301573,-798742916,2798
404301449,-798743154,2797
404301330,-798743391,2796
404301211,-798743627,2794
404301092,-798743867,2793
404300979,-798744102,2792
404300863,-798744345,2790
404300741,-798744586,2790
404300632,-798744830,2789
404300519,-798745072,2788
404300410,-798745315,2787
404300300,-798745557,2786
404300192,-798745798,2785
404300084,-798746044,2783
404299978,-798746286,2782
404299873,-798746538,2780
404299770,-798746781,2780
404299660,-798747028,2778
404299559,-798747275,2777
404299462,-798747527,2775
404299360,-798747777,2774
404299262,-798748028,2772
404299162,-798748276,2771
404299064,-798748526,2771
404298969,-798748781,2769
404298872,-798749036,2768
404298779,-798749291,2767
404298679,-798749549,2766
404298590,-798749802,2765
404298500,-798750059,2764
404298412,-798750318,2763
404298321,-798750579,2762
404298237,-798750839,2761
404298149,-798751107,2758
404298066,-798751367,2757
404297978,-798751631,2756
404297897,-798751894,2755
404297808,-798752158,2754
404297729,-798752426,2753
404297649,-798752698,2752
404297575,-798752953,2751
404297501,-798753224,2750
404297419,-798753489,2749
404297336,-798753754,2749
404297259,-798754023,2748
404297182,-798754291,2748
404297113,-798754560,2748
404297055,-798754835,2748
404296987,-798755100,2748
404296914,-798755376,2748
404296846,-798755646,2747
404296778,-798755921,2747
404296712,-798756192,2747
404296646,-798756468,2747
404296583,-798756740,2747
404296519,-798757017,2747
404296458,-798757290,2746
404296380,-798757535,2745
404296315,-798757798,2745
404296245,-798758063,2744
404296178,-798758324,2743
404296115,-798758593,2744
404296048,-798758863,2744
404295982,-798759123,2744
404295916,-798759389,2744
404295844,-798759636,2743
404295774,-798759892,2742
404295868,-798760357,2731
404295824,-798760630,2731
404295783,-798760918,2728
404295740,-798761196,2727
404295698,-798761479,2725
404295653,-798761754,2724
404295609,-798762033,2724
404295570,-798762313,2722
404295531,-798762599,2720
404295493,-798762879,2720
404295466,-798763169,2718
404295437,-798763442,2718
404295396,-798763729,2717
404295368,-798764002,2717
404295344,-798764293,2714
404295314,-798764571,2712
404295283,-798764856,2712
404295245,-798765134,2710
404295202,-798765701,2707
404295179,-798765999,2706
404295158,-798766281,2704
404295138,-798766564,2703
404295119,-798766847,2701
404295099,-798767131,2699
404295084,-798767415,2699
404295067,-798767691,2697
404295056,-798767975,2696
404295039,-798768257,2695
404295020,-798768540,2694
404295005,-798768835,2692
404294991,-798769114,2691
404294989,-798769407,2689
404294985,-798769686,2688
404294982,-798769978,2686
404294975,-798770256,2686
404294969,-798770545,2684
404294971,-798771114,2682
404294974,-798771691,2680
404294980,-798772260,2677
404294983,-798772547,2676
404295002,-798773120,2673
404295013,-798773406,2672
404295192,-798776270,2660
404295481,-798779107,2649
404295832,-798781670,2636
404300557,-798761910,2842
404300471,-798761702,2843
404300209,-798761057,2845
404300166,-798760946,2845
404300120,-798760838,2846
404300075,-798760729,2846
404300031,-798760618,2846
404299988,-798760511,2846
404299947,-798760397,2846
404299905,-798760289,2846
404299869,-798760177,2846
404299826,-798760068,2847
404299780,-798759958,2846
404299737,-798759843,2847
404299687,-798759734,2847
404299642,-798759627,2848
404299596,-798759516,2848
404299554,-798759405,2848
404299517,-798759294,2847
404299475,-798759185,2847
404299423,-798759077,2847
404299371,-798758966,2848
404299330,-798758865,2847
404299284,-798758750,2847
404299240,-798758640,2847
404299196,-798758531,2847
404299150,-798758417,2848
404299109,-798758300,2847
404299070,-798758186,2847
404299027,-798758072,2847
404298979,-798757961,2847
404298937,-798757849,2847
404298887,-798757734,2847
404298842,-798757623,2846
404298797,-798757507,2846
404298747,-798757392,2846
404298700,-798757279,2846
404298651,-798757162,2846
404298605,-798757049,2846
404298554,-798756923,2846
404298506,-798756807,2847
404298454,-798756691,2846
404298406,-798756572,2847
404298354,-798756453,2848
404298299,-798756341,2847
404298247,-798756226,2847
404298191,-798756105,2847
404298140,-798755990,2848
404298088,-798755864,2848
404298031,-798755746,2848
404297975,-798755625,2848
404297918,-798755504,2848
404297858,-798755384,2848
404297802,-798755269,2848
404297745,-798755152,2848
404297684,-798755027,2849
404297625,-798754911,2849
404297563,-798754789,2849
404297507,-798754666,2849
404297446,-798754546,2850
404297383,-798754422,2850
404297322,-798754302,2850
404297259,-798754179,2851
404297194,-798754058,2850
404297130,-798753931,2851
404297063,-798753808,2851
404297001,-798753687,2851
404296934,-798753564,2851
404296875,-798753438,2851
404296804,-798753311,2851
404296739,-798753189,2851
404296672,-798753063,2851
404296604,-798752936,2851
404296537,-798752812,2851
404296469,-798752682,2852
404296399,-798752554,2852
404296332,-798752425,2852
404296264,-798752299,2852
404296202,-798752163,2852
404296131,-798752035,2853
404296065,-798751903,2854
404295995,-798751773,2854
404295924,-798751644,2854
404295852,-798751515,2854
404295784,-798751386,2854
404295712,-798751254,2855
404295639,-798751124,2856
404295568,-798750995,2856
404295497,-798750857,2855
404295425,-798750731,2856
404295354,-798750600,2857
404295282,-798750474,2857
404295205,-798750344,2857
404295132,-798750219,2858
404295059,-798750095,2859
404294985,-798749967,2859
404294908,-798749842,2860
404294689,-798749469,2861
404294537,-798749231,2862
404294389,-798748989,2863
404293933,-798748310,2866
404293790,-798748096,2867
404293128,-798747171,2874
404292559,-798746405,2880
404292423,-798746233,2881
404292357,-798746144,2881
404292159,-798745888,2884
404292032,-798745723,2886
404291681,-798745276,2891
404291631,-798745210,2891
404291582,-798745142,2891
404291480,-798744999,2893
404291080,-798744130,2899
404291071,-798744058,2900
404291047,-798743839,2902
404291047,-798743839,2902
404291042,-798743764,2903
404291050,-798743695,2904
404291056,-798743627,2904
404291073,-798743485,2904
404291073,-798743485,2904
404291070,-798743424,2903
404291088,-798743360,2903
404291094,-798743294,2903
404291111,-798743236,2903
404291124,-798743175,2903
404291161,-798743127,2904
404291182,-798743070,2904
404291201,-798743007,2903
404291211,-798742933,2903
404291234,-798742873,2904
404291255,-798742826,2903
404291291,-798742779,2904
404291315,-798742726,2904
404291335,-798742670,2903
404291351,-798742608,2903
404291376,-798742553,2902
404291403,-798742500,2902
404291427,-798742449,2903
404291445,-798742391,2902
404291464,-798742335,2903
404291481,-798742270,2903
404291497,-798742212,2902
404291516,-798742154,2902
404291533,-798742100,2901
404291544,-798742041,2901
404291557,-798741977,2901
404291570,-798741913,2901
404291579,-798741857,2901
404291588,-798741797,2900
404291597,-798741731,2900
404291610,-798741666,2901
404291623,-798741540,2900
404291631,-798741477,2900
404291638,-798741405,2900
404291642,-798741336,2900
404291653,-798741207,2900
404291662,-798741071,2899
404291666,-798741007,2899
404291668,-798740936,2899
404291672,-798740864,2900
404291669,-798740798,2899
404291671,-798740728,2899
404291673,-798740659,2898
404291680,-798740587,2898
404291685,-798740516,2899
404291689,-798740445,2899
404291687,-798740374,2898
404291694,-798740303,2899
404291698,-798740226,2899
404291699,-798740160,2899
404291708,-798740085,2899
404291715,-798740020,2898
404291722,-798739943,2898
404291725,-798739870,2898
404291737,-798739721,2898
404291740,-798739649,2897
404291751,-798739580,2897
404291764,-798739508,2897
404291769,-798739437,2896
404291779,-798739364,2896
404291791,-798739284,2896
404291803,-798739207,2896
404291826,-798739138,2896
404291847,-798739067,2896
404291860,-798738992,2896
404291869,-798738916,2894
404291876,-798738846,2894
404291907,-798738770,2894
404291931,-798738700,2894
404291952,-798738627,2894
404291969,-798738550,2893
404291984,-798738476,2893
404292012,-798738402,2893
404292037,-798738327,2892
404292061,-798738250,2892
404292082,-798738176,2891
404292103,-798738098,2891
404292134,-798738026,2890
404292164,-798737952,2890
404292192,-798737878,2890
404292220,-798737801,2889
404292250,-798737727,2889
404292281,-798737652,2888
404292313,-798737579,2888
404292348,-798737505,2887
404292383,-798737434,2887
404292416,-798737361,2886
404292452,-798737288,2886
404292489,-798737216,2885
404292529,-798737141,2885
404292569,-798737071,2885
