lat,long,elev
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373542,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637437,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637436,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637437,-778373543,3338
408637419,-778373546,3338
408637414,-778373547,3338
408637409,-778373547,3338
408637403,-778373548,3338
408637396,-778373549,3338
408637390,-778373551,3338
408637383,-778373553,3338
408637374,-778373554,3339
408637365,-778373557,3338
408637356,-778373559,3338
408637354,-778373544,3339
408637343,-778373546,3339
408637331,-778373548,3339
408637321,-778373550,3339
408637309,-778373553,3339
408637298,-778373556,3339
408637286,-778373559,3339
408637276,-778373562,3339
408637263,-778373564,3339
408637251,-778373567,3339
408637241,-778373562,3339
408637226,-778373565,3339
408637213,-778373568,3339
408637197,-778373572,3340
408637183,-778373575,3340
408637168,-778373578,3339
408637153,-778373582,3339
408637136,-778373585,3339
408637119,-778373588,3339
408637102,-778373592,3339
408637089,-778373588,3339
408637071,-778373591,3339
408637055,-778373596,3339
408637037,-778373601,3339
408637020,-778373603,3339
408637003,-778373607,3339
408636986,-778373610,3339
408636968,-778373614,3339
408636951,-778373617,3339
408636933,-778373621,3339
408636919,-778373618,3340
408636901,-778373622,3340
408636884,-778373626,3340
408636864,-778373628,3340
408636847,-778373631,3339
408636830,-778373634,3339
408636811,-778373640,3340
408636794,-778373642,3339
408636774,-778373645,3340
408636757,-778373648,3340
408636741,-778373640,3339
408636722,-778373644,3339
408636704,-778373648,3339
408636686,-778373652,3339
408636665,-778373654,3339
408636644,-778373659,3339
408636625,-778373662,3339
408636604,-778373666,3339
408636581,-778373670,3339
408636556,-778373674,3339
408636536,-778373672,3340
408636508,-778373677,3339
408636478,-778373682,3339
408636448,-778373685,3339
408636415,-778373689,3340
408636381,-778373693,3340
408636346,-778373698,3339
408636310,-778373702,3339
408636272,-778373705,3339
408636234,-778373709,3339
408636201,-778373705,3338
408636157,-778373708,3338
408636117,-778373711,3338
408636075,-778373715,3338
408636033,-778373718,3338
408635989,-778373718,3338
408635944,-778373722,3338
408635897,-778373723,3338
408635850,-778373724,3338
408635800,-778373726,3338
408635755,-778373729,3338
408635700,-778373729,3337
408635650,-778373729,3337
408635596,-778373729,3337
408635545,-778373729,3337
408635492,-778373728,3337
408635439,-778373724,3337
408635385,-778373721,3337
408635330,-778373717,3337
408635276,-778373714,3337
408635224,-778373714,3336
408635167,-778373711,3336
408635111,-778373705,3336
408635057,-778373699,3336
408635000,-778373695,3336
408634944,-778373691,3336
408634887,-778373686,3335
408634832,-778373680,3335
408634774,-778373674,3335
408634718,-778373668,3335
408634658,-778373673,3336
408634597,-778373665,3336
408634538,-778373657,3335
408634479,-778373650,3336
408634420,-778373641,3335
408634359,-778373632,3335
408634299,-778373626,3335
408634237,-778373617,3335
408634178,-778373607,3335
408634116,-778373598,3334
408634056,-778373596,3335
408633994,-778373586,3335
408633934,-778373576,3335
408633873,-778373565,3335
408633810,-778373555,3335
408633749,-778373545,3334
408633687,-778373533,3334
408633627,-778373521,3334
408633567,-778373509,3334
408633505,-778373498,3334
408633441,-778373493,3334
408633381,-778373480,3334
408633321,-778373469,3334
408633321,-778373469,3334
408633260,-778373457,3333
408633199,-778373442,3333
408633140,-778373430,3333
408633080,-778373418,3333
408633018,-778373402,3333
408632958,-778373387,3333
408632899,-778373372,3333
408632841,-778373370,3332
408632781,-778373357,3332
408632664,-778373324,3332
408632606,-778373306,3332
408632546,-778373290,3332
408632546,-778373290,3332
408632488,-778373276,3332
408632428,-778373260,3332
408632369,-778373245,3332
408632312,-778373228,3332
408632254,-778373216,3332
408632198,-778373197,3332
408632139,-778373181,3331
408632082,-778373164,3331
408632024,-778373146,3331
408631969,-778373131,3331
408631909,-778373112,3331
408631855,-778373092,3331
408631798,-778373072,3331
408631742,-778373053,3331
408631690,-778373038,3331
408631636,-778373018,3331
408631581,-778372998,3331
408631528,-778372975,3331
408631477,-778372952,3331
408631426,-778372929,3331
408631375,-778372907,3331
408631327,-778372887,3330
408631278,-778372862,3330
408631231,-778372839,3330
408631186,-778372821,3330
408631142,-778372795,3330
408631096,-778372769,3330
408631051,-778372743,3330
408631007,-778372715,3330
408630964,-778372687,3330
408630922,-778372659,3329
408630879,-778372626,3329
408630840,-778372598,3329
408630798,-778372568,3329
408630758,-778372542,3328
408630720,-778372513,3328
408630683,-778372484,3328
408630644,-778372451,3328
408630605,-778372419,3327
408630566,-778372387,3327
408630529,-778372357,3327
408630492,-778372322,3327
408630454,-778372289,3327
408630416,-778372252,3327
408630381,-778372218,3326
408630349,-778372178,3326
408630316,-778372141,3326
408630280,-778372105,3326
408630243,-778372070,3326
408630212,-778372033,3326
408630181,-778371992,3325
408630151,-778371950,3326
408630120,-778371909,3326
408630092,-778371872,3326
408630055,-778371842,3326
408630029,-778371801,3326
408630001,-778371763,3326
408629971,-778371724,3326
408629945,-778371683,3326
408629916,-778371645,3326
408629890,-778371607,3326
408629863,-778371565,3325
408629838,-778371527,3326
408629810,-778371491,3326
408629784,-778371463,3325
408629762,-778371427,3326
408629741,-778371389,3326
408629717,-778371354,3326
408629692,-778371317,3326
408629665,-778371282,3325
