lat,long,elev,
404419630,-797609600,3265,
404419630,-797609600,3265,
404419630,-797609600,3265,
404419630,-797609600,3265,
404419630,-797609600,3265,
404419630,-797609600,3265,
404419630,-797609600,3265,
404419630,-797609600,3265,
404419630,-797609600,3265,
404419630,-797609600,3265,
404419630,-797609600,3265,
404419630,-797609600,3265,
404419630,-797609600,3265,
404419630,-797609600,3265,
404419630,-797609600,3265,
404419630,-797609600,3265,
404419630,-797609600,3265,
404419630,-797609600,3265,
404419630,-797609600,3265,
404419630,-797609600,3265,
404419630,-797609599,3265,
404419630,-797609599,3265,
404419630,-797609599,3265,
404419630,-797609599,3265,
404419630,-797609599,3265,
404419630,-797609599,3265,
404419630,-797609599,3265,
404419630,-797609599,3265,
404419630,-797609599,3265,
404419630,-797609599,3265,
404419631,-797609599,3265,
404419631,-797609599,3265,
404419631,-797609599,3265,
404419631,-797609599,3265,
404419631,-797609599,3265,
404419631,-797609599,3265,
404419631,-797609599,3265,
404419631,-797609599,3265,
404419631,-797609599,3265,
404419631,-797609599,3265,
404419631,-797609599,3265,
404419631,-797609599,3265,
404419631,-797609599,3265,
404419631,-797609599,3265,
404419631,-797609599,3265,
404419631,-797609599,3265,
404419631,-797609599,3265,
404419631,-797609599,3265,
404419631,-797609599,3265,
404419631,-797609599,3265,
404419631,-797609599,3265,
404419631,-797609599,3265,
404419631,-797609599,3265,
404419631,-797609599,3265,
404419631,-797609599,3265,
404419631,-797609599,3265,
404419631,-797609599,3265,
404419631,-797609599,3265,
404419631,-797609599,3265,
404419631,-797609599,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
404419631,-797609598,3265,
