lat,long,elev,
408464203,-802607721,2764,
408464215,-802607930,2766,
408464217,-802608141,2765,
408464226,-802608354,2765,
408464232,-802608566,2765,
408464234,-802608773,2765,
408464240,-802608983,2764,
408464247,-802609192,2763,
408464254,-802609399,2763,
408464262,-802609606,2764,
408464270,-802609823,2763,
408464280,-802610022,2764,
408464287,-802610233,2763,
408464293,-802610437,2763,
408464300,-802610642,2763,
408464308,-802610851,2762,
408464316,-802611057,2762,
408464316,-802611057,2762,
408464325,-802611265,2762,
408464337,-802611468,2762,
408464342,-802611675,2761,
408464355,-802611882,2761,
408464368,-802612095,2759,
408464379,-802612298,2760,
408464388,-802612501,2759,
408464398,-802612705,2758,
408464406,-802612903,2758,
408464418,-802613108,2757,
408464430,-802613298,2757,
408464442,-802613497,2757,
408464453,-802613690,2757,
408464460,-802613883,2756,
408464477,-802614081,2755,
408464488,-802614269,2755,
408464495,-802614457,2754,
408464505,-802614642,2755,
408464513,-802614832,2755,
408464521,-802615016,2754,
408464532,-802615204,2753,
408464537,-802615385,2754,
408464550,-802615565,2753,
408464555,-802615746,2753,
408464586,-802615941,2751,
408464593,-802616114,2752,
408464604,-802616291,2751,
408464614,-802616472,2750,
408464620,-802616642,2751,
408464628,-802616817,2750,
408464636,-802616996,2751,
408464644,-802617169,2750,
408464655,-802617345,2750,
408464663,-802617517,2750,
408464671,-802617695,2749,
408464683,-802617867,2749,
408464690,-802618040,2749,
408464700,-802618214,2749,
408464710,-802618383,2749,
408464719,-802618557,2749,
408464728,-802618726,2749,
408464737,-802618896,2749,
408464745,-802619060,2748,
408464754,-802619228,2748,
408464775,-802619401,2747,
408464785,-802619560,2747,
408464793,-802619723,2747,
408464803,-802619881,2747,
408464810,-802620040,2746,
408464820,-802620198,2746,
408464827,-802620359,2746,
408464835,-802620514,2746,
408464842,-802620674,2745,
408464856,-802620832,2745,
408464862,-802621002,2743,
408464876,-802621158,2743,
408464886,-802621313,2743,
408464894,-802621468,2743,
408464904,-802621628,2742,
408464911,-802621781,2742,
408464921,-802621934,2742,
408464931,-802622090,2742,
408464938,-802622243,2742,
408464946,-802622388,2742,
408464963,-802622555,2740,
408464968,-802622702,2740,
408464979,-802622851,2740,
408464986,-802622997,2739,
408464994,-802623140,2739,
408465001,-802623282,2739,
408465012,-802623423,2739,
408465017,-802623560,2739,
408465024,-802623693,2739,
408465033,-802623826,2738,
408465048,-802623962,2739,
408465056,-802624090,2739,
408465063,-802624212,2739,
408465072,-802624337,2739,
408465075,-802624458,2738,
408465083,-802624574,2739,
408465091,-802624693,2739,
408465096,-802624808,2738,
408465102,-802624917,2738,
408465110,-802625028,2738,
408465121,-802625145,2738,
408465127,-802625243,2738,
408465130,-802625347,2738,
408465139,-802625448,2738,
408465144,-802625550,2737,
408465150,-802625650,2737,
408465154,-802625747,2737,
408465160,-802625843,2737,
408465166,-802625937,2737,
408465172,-802626032,2736,
408465179,-802626130,2737,
408465183,-802626219,2736,
408465190,-802626305,2737,
408465197,-802626392,2736,
408465201,-802626479,2736,
408465208,-802626560,2736,
408465214,-802626643,2735,
408465220,-802626717,2735,
408465228,-802626796,2735,
408465236,-802626871,2734,
408465247,-802626952,2735,
408465260,-802627018,2735,
408465270,-802627088,2735,
408465280,-802627155,2735,
408465294,-802627223,2734,
408465308,-802627284,2734,
408465324,-802627348,2734,
408465342,-802627406,2734,
408465360,-802627464,2734,
408465379,-802627521,2734,
408465405,-802627595,2733,
408465435,-802627644,2733,
408465457,-802627694,2733,
408465482,-802627752,2732,
408465511,-802627798,2733,
408465541,-802627846,2732,
408465568,-802627891,2732,
408465601,-802627931,2733,
408465638,-802627974,2733,
408465678,-802628012,2732,
408465712,-802628053,2733,
408465752,-802628082,2732,
408465794,-802628110,2732,
408465837,-802628131,2732,
408465880,-802628154,2732,
408465926,-802628172,2732,
408465968,-802628187,2733,
408466015,-802628203,2731,
408466063,-802628216,2731,
408466108,-802628207,2733,
408466134,-802628222,2732,
408466188,-802628211,2732,
408466234,-802628205,2732,
408466279,-802628198,2731,
408466322,-802628179,2732,
408466367,-802628167,2732,
408466411,-802628155,2732,
408466455,-802628138,2732,
408466498,-802628112,2731,
408466543,-802628089,2732,
408466578,-802628075,2731,
408466623,-802628036,2732,
408466662,-802628002,2732,
408466706,-802627963,2732,
408466752,-802627929,2731,
408466797,-802627888,2731,
408466845,-802627844,2732,
408466883,-802627802,2733,
408466936,-802627761,2732,
408466982,-802627713,2732,
408467016,-802627684,2730,
408467058,-802627622,2730,
408467108,-802627572,2730,
408467154,-802627519,2732,
408467204,-802627467,2731,
408467254,-802627415,2731,
408467301,-802627357,2730,
408467350,-802627299,2730,
408467400,-802627243,2730,
408467450,-802627184,2731,
408467483,-802627135,2730,
408467536,-802627069,2731,
408467587,-802627010,2731,
408467639,-802626948,2731,
408467694,-802626890,2731,
408467747,-802626828,2731,
408467802,-802626766,2731,
408467857,-802626704,2731,
408467910,-802626636,2731,
408467965,-802626575,2731,
408468010,-802626518,2731,
408468063,-802626454,2731,
408468116,-802626390,2731,
408468173,-802626326,2732,
408468223,-802626261,2732,
408468276,-802626202,2732,
408468327,-802626140,2732,
408468381,-802626074,2732,
408468431,-802626013,2733,
408468482,-802625955,2733,
408468524,-802625899,2732,
408468571,-802625835,2732,
408468619,-802625780,2733,
408468669,-802625724,2733,
408468712,-802625668,2733,
408468758,-802625614,2733,
408468805,-802625561,2733,
408468844,-802625509,2733,
408468882,-802625458,2734,
408468925,-802625409,2734,
408468955,-802625360,2733,
408468991,-802625313,2733,
408469028,-802625265,2733,
408469064,-802625222,2734,
408469097,-802625176,2734,
408469127,-802625135,2734,
408469157,-802625089,2734,
408469186,-802625046,2734,
408469211,-802624999,2734,
408469237,-802624951,2734,
408469255,-802624899,2734,
408469276,-802624851,2734,
408469296,-802624805,2734,
408469316,-802624757,2734,
408469329,-802624705,2734,
408469345,-802624653,2735,
408469360,-802624599,2735,
408469372,-802624548,2735,
408469390,-802624494,2735,
408469397,-802624446,2735,
408469400,-802624396,2734,
408469399,-802624342,2735,
408469401,-802624292,2735,
408469404,-802624240,2735,
408469402,-802624187,2735,
408469405,-802624139,2735,
408469396,-802624087,2736,
408469388,-802624036,2736,
408469379,-802623983,2736,
408469371,-802623935,2736,
408469360,-802623891,2735,
408469341,-802623838,2736,
408469325,-802623789,2736,
408469307,-802623744,2736,
408469291,-802623697,2736,
408469271,-802623656,2736,
408469255,-802623615,2735,
408469232,-802623559,2735,
408469215,-802623514,2736,
408469215,-802623514,2736,
408469191,-802623464,2736,
408469172,-802623419,2735,
408469146,-802623378,2735,
408469122,-802623328,2735,
408469098,-802623281,2736,
408469072,-802623238,2735,
408469052,-802623191,2735,
408469024,-802623146,2736,
408469002,-802623101,2735,
408468978,-802623051,2734,
408468949,-802623001,2734,
408468930,-802622966,2733,
408468895,-802622913,2733,
408468874,-802622863,2735,
408468850,-802622807,2735,
408468830,-802622758,2735,
408468805,-802622706,2735,
408468789,-802622654,2736,
408468769,-802622610,2736,
408468734,-802622505,2736,
408468734,-802622505,2736,
408468710,-802622409,2735,
408468710,-802622409,2735,
408468694,-802622351,2735,
408468679,-802622301,2735,
408468657,-802622192,2735,
408468657,-802622192,2735,
408468645,-802622137,2737,
408468636,-802622080,2736,
408468626,-802622023,2736,
408468615,-802621965,2737,
408468606,-802621919,2735,
408468599,-802621859,2736,
408468593,-802621799,2736,
408468586,-802621743,2737,
408468583,-802621686,2737,
408468582,-802621630,2737,
408468580,-802621569,2737,
408468579,-802621511,2738,
408468576,-802621454,2737,
408468573,-802621391,2738,
408468567,-802621339,2738,
408468570,-802621284,2738,
408468570,-802621221,2738,
408468570,-802621163,2738,
408468571,-802621105,2738,
408468569,-802621045,2738,
408468569,-802620980,2739,
408468571,-802620922,2739,
408468569,-802620856,2739,
408468569,-802620797,2739,
408468559,-802620738,2739,
408468560,-802620675,2740,
408468563,-802620617,2740,
408468563,-802620555,2740,
408468565,-802620491,2740,
408468570,-802620433,2740,
408468573,-802620372,2741,
408468582,-802620314,2741,
408468586,-802620256,2741,
408468597,-802620201,2741,
408468609,-802620155,2740,
408468620,-802620101,2741,
408468636,-802620049,2740,
408468653,-802619997,2741,
408468668,-802619950,2741,
408468687,-802619901,2742,
408468710,-802619856,2742,
408468733,-802619809,2741,
408468757,-802619768,2742,
408468781,-802619727,2742,
408468800,-802619687,2741,
408468834,-802619653,2741,
408468864,-802619623,2741,
408468897,-802619594,2742,
408468933,-802619564,2742,
408468965,-802619534,2741,
408469000,-802619511,2742,
408469038,-802619492,2742,
408469076,-802619473,2742,
408469112,-802619459,2742,
408469135,-802619446,2741,
408469135,-802619446,2741,
408469180,-802619434,2742,
408469259,-802619430,2742,
408469297,-802619427,2742,
408469297,-802619427,2742,
408469340,-802619429,2742,
408469418,-802619431,2743,
408469463,-802619433,2743,
408469502,-802619438,2742,
408469537,-802619444,2741,
408469578,-802619461,2742,
408469616,-802619464,2742,
408469658,-802619477,2743,
408469700,-802619486,2743,
408469742,-802619499,2743,
408469786,-802619509,2743,
408469828,-802619524,2743,
408469869,-802619538,2743,
408469909,-802619548,2744,
408469953,-802619553,2743,
408469994,-802619569,2742,
408470036,-802619579,2742,
408470077,-802619590,2742,
408470115,-802619594,2742,
