lat,long,elev
408632045,-778351357,3355
408632044,-778351356,3355
408632044,-778351356,3355
408632044,-778351356,3355
408632044,-778351356,3355
408632044,-778351356,3355
408632044,-778351356,3355
408632044,-778351356,3355
408632044,-778351356,3355
408632044,-778351356,3355
408632044,-778351356,3355
408632043,-778351355,3355
408632043,-778351355,3355
408632043,-778351355,3355
408632043,-778351355,3355
408632043,-778351355,3355
408632043,-778351355,3355
408632043,-778351355,3355
408632043,-778351355,3355
408632043,-778351355,3355
408632043,-778351355,3355
408632042,-778351354,3355
408632042,-778351354,3355
408632042,-778351354,3355
408632042,-778351354,3355
408632042,-778351354,3355
408632042,-778351354,3355
408632042,-778351354,3355
408632042,-778351354,3355
408632042,-778351354,3355
408632042,-778351354,3355
408632040,-778351353,3355
408632040,-778351353,3355
408632040,-778351353,3355
408632040,-778351353,3355
408632040,-778351353,3355
408632040,-778351353,3355
408632040,-778351353,3355
408632040,-778351353,3355
408632040,-778351353,3355
408632040,-778351353,3355
408632047,-778351356,3354
408632047,-778351356,3354
408632047,-778351356,3354
408632047,-778351356,3354
408632047,-778351356,3354
408632047,-778351356,3354
408632047,-778351356,3354
408632047,-778351356,3354
408632047,-778351356,3354
408632047,-778351356,3354
408632082,-778351354,3349
408632082,-778351354,3349
408632082,-778351354,3349
408632082,-778351354,3349
408632082,-778351354,3349
408632082,-778351354,3349
408632082,-778351354,3349
408632082,-778351354,3349
408632082,-778351354,3349
408632082,-778351354,3349
408632115,-778351348,3344
408632115,-778351348,3344
408632115,-778351348,3344
408632115,-778351348,3344
408632115,-778351348,3344
408632115,-778351348,3344
408632115,-778351348,3344
408632115,-778351348,3344
408632115,-778351348,3344
408632115,-778351348,3344
408632224,-778351385,3333
408632224,-778351385,3333
408632224,-778351385,3333
408632224,-778351385,3333
408632224,-778351385,3333
408632224,-778351385,3333
408632224,-778351385,3333
408632224,-778351385,3333
408632224,-778351385,3333
408632224,-778351385,3333
408632270,-778351411,3329
408632270,-778351411,3329
408632270,-778351411,3329
408632270,-778351411,3329
408632270,-778351411,3329
408632270,-778351411,3329
408632270,-778351411,3329
408632270,-778351411,3329
408632270,-778351411,3329
408632270,-778351411,3329
408632270,-778351411,3329
408632270,-778351411,3329
408632270,-778351411,3329
408632270,-778351411,3329
408632270,-778351411,3329
408632270,-778351411,3329
408632270,-778351411,3329
408632270,-778351411,3329
408632270,-778351411,3329
408632270,-778351411,3329
408632271,-778351411,3329
408632271,-778351411,3329
408632271,-778351411,3329
408632271,-778351411,3329
408632271,-778351411,3329
408632271,-778351411,3329
408632271,-778351411,3329
408632271,-778351411,3329
408632271,-778351411,3329
408632271,-778351411,3329
408632273,-778351410,3329
408632273,-778351410,3329
408632273,-778351410,3329
408632273,-778351410,3329
408632273,-778351410,3329
408632273,-778351410,3329
408632273,-778351410,3329
408632273,-778351410,3329
408632273,-778351410,3329
408632273,-778351410,3329
408632274,-778351409,3328
408632274,-778351409,3328
408632274,-778351409,3328
408632274,-778351409,3328
408632274,-778351409,3328
408632274,-778351409,3328
408632274,-778351409,3328
408632274,-778351409,3328
408632274,-778351409,3328
408632274,-778351409,3328
408632275,-778351408,3329
408632275,-778351408,3329
408632275,-778351408,3329
408632275,-778351408,3329
408632275,-778351408,3329
408632275,-778351408,3329
408632275,-778351408,3329
408632275,-778351408,3329
408632275,-778351408,3329
408632275,-778351408,3329
408632276,-778351407,3329
408632276,-778351407,3329
408632276,-778351407,3329
408632276,-778351407,3329
408632276,-778351407,3329
408632276,-778351407,3329
408632276,-778351407,3329
408632276,-778351407,3329
408632276,-778351407,3329
408632276,-778351407,3329
408632276,-778351407,3329
408632276,-778351407,3329
408632276,-778351407,3329
408632276,-778351407,3329
408632276,-778351407,3329
408632276,-778351407,3329
408632276,-778351407,3329
408632276,-778351407,3329
408632276,-778351407,3329
408632276,-778351407,3329
408632277,-778351406,3329
408632277,-778351406,3329
408632277,-778351406,3329
408632277,-778351406,3329
408632277,-778351406,3329
408632277,-778351406,3329
408632277,-778351406,3329
408632277,-778351406,3329
408632277,-778351406,3329
408632277,-778351406,3329
408632277,-778351406,3329
408632277,-778351406,3329
408632277,-778351406,3329
408632277,-778351406,3329
408632277,-778351406,3329
408632277,-778351406,3329
408632277,-778351406,3329
408632277,-778351406,3329
408632277,-778351406,3329
408632277,-778351406,3329
408632277,-778351406,3329
408632277,-778351406,3329
408632277,-778351406,3329
408632277,-778351406,3329
408632277,-778351406,3329
408632277,-778351406,3329
408632277,-778351406,3329
408632277,-778351406,3329
408632277,-778351406,3329
408632277,-778351406,3329
408632278,-778351406,3329
408632278,-778351406,3329
408632278,-778351406,3329
408632278,-778351406,3329
408632278,-778351406,3329
408632278,-778351406,3329
408632278,-778351406,3329
408632278,-778351406,3329
408632278,-778351406,3329
408632278,-778351406,3329
408632278,-778351405,3329
408632278,-778351405,3329
408632278,-778351405,3329
408632278,-778351405,3329
408632278,-778351405,3329
408632278,-778351405,3329
408632278,-778351405,3329
408632278,-778351405,3329
408632278,-778351405,3329
408632278,-778351405,3329
408632278,-778351404,3329
408632278,-778351404,3329
408632278,-778351404,3329
408632278,-778351404,3329
408632278,-778351404,3329
408632278,-778351404,3329
408632278,-778351404,3329
408632278,-778351404,3329
408632278,-778351404,3329
408632278,-778351404,3329
408632278,-778351404,3329
408632279,-778351404,3329
408632279,-778351404,3329
408632279,-778351404,3329
408632279,-778351404,3329
408632279,-778351404,3329
408632279,-778351404,3329
408632279,-778351404,3329
408632279,-778351404,3329
408632279,-778351404,3329
408632279,-778351404,3329
408632280,-778351403,3329
408632280,-778351403,3329
408632280,-778351403,3329
408632280,-778351403,3329
408632280,-778351403,3329
408632280,-778351403,3329
408632280,-778351403,3329
408632280,-778351403,3329
408632280,-778351403,3329
408632280,-778351403,3329
408632280,-778351402,3329
408632280,-778351402,3329
408632280,-778351402,3329
408632280,-778351402,3329
408632280,-778351402,3329
408632280,-778351402,3329
408632280,-778351402,3329
408632280,-778351402,3329
408632280,-778351402,3329
408632280,-778351402,3329
408632279,-778351401,3329
408632279,-778351401,3329
408632279,-778351401,3329
408632279,-778351401,3329
408632279,-778351401,3329
408632279,-778351401,3329
408632279,-778351401,3329
408632279,-778351401,3329
408632279,-778351401,3329
408632279,-778351401,3329
408632279,-778351401,3329
408632279,-778351401,3329
408632279,-778351401,3329
408632279,-778351401,3329
408632279,-778351401,3329
408632279,-778351401,3329
408632279,-778351401,3329
408632279,-778351401,3329
408632279,-778351401,3329
