lat,long,elev,
404420403,-797608503,3250,
404420421,-797608483,3250,
404420439,-797608462,3250,
404420457,-797608446,3250,
404420476,-797608439,3250,
404420494,-797608420,3251,
404420505,-797608400,3250,
404420521,-797608381,3250,
404420535,-797608362,3250,
404420535,-797608362,3250,
404420551,-797608342,3250,
404420581,-797608299,3250,
404420595,-797608277,3250,
404420615,-797608261,3250,
404420616,-797608239,3253,
404420632,-797608220,3253,
404420632,-797608220,3253,
404420664,-797608177,3253,
404420682,-797608153,3253,
404420699,-797608132,3254,
404420714,-797608113,3254,
404420730,-797608092,3253,
404420730,-797608092,3253,
404420749,-797608073,3253,
404420762,-797608050,3253,
404420767,-797608032,3254,
404420780,-797608007,3254,
404420797,-797607985,3254,
404420830,-797607941,3254,
404420830,-797607941,3254,
404420848,-797607917,3254,
404420866,-797607891,3254,
404420880,-797607870,3253,
404420899,-797607843,3253,
404420943,-797607785,3250,
404420958,-797607762,3250,
404420974,-797607735,3250,
404420989,-797607710,3250,
404421002,-797607680,3250,
404421021,-797607658,3250,
404421040,-797607629,3250,
404421062,-797607606,3249,
404421085,-797607584,3248,
404421101,-797607515,3249,
404421101,-797607515,3249,
404421140,-797607452,3250,
404421163,-797607423,3250,
404421214,-797607366,3249,
404421236,-797607334,3249,
404421278,-797607270,3249,
404421300,-797607231,3249,
404421335,-797607162,3250,
404421357,-797607130,3250,
404421382,-797607096,3250,
404421407,-797607064,3250,
404421428,-797607029,3249,
404421448,-797606992,3249,
404421475,-797606959,3248,
404421493,-797606923,3248,
404421511,-797606890,3248,
404421532,-797606860,3250,
404421551,-797606831,3250,
404421568,-797606798,3249,
404421586,-797606769,3249,
404421601,-797606739,3249,
404421619,-797606705,3249,
404421657,-797606645,3248,
404421674,-797606614,3248,
404421691,-797606585,3248,
404421695,-797606548,3250,
404421716,-797606516,3250,
404421728,-797606482,3249,
404421747,-797606447,3250,
404421760,-797606412,3249,
404421781,-797606377,3249,
404421799,-797606345,3248,
404421819,-797606313,3247,
404421837,-797606274,3247,
404421851,-797606243,3247,
404421859,-797606192,3247,
404421874,-797606152,3247,
404421891,-797606118,3246,
404421902,-797606082,3246,
404421919,-797606045,3246,
404421919,-797606045,3246,
404421948,-797605973,3246,
404421948,-797605973,3246,
404421960,-797605937,3246,
404421991,-797605863,3245,
404421991,-797605863,3245,
404422012,-797605778,3245,
404422020,-797605738,3245,
404422020,-797605738,3245,
404422041,-797605659,3245,
404422050,-797605622,3244,
404422059,-797605585,3244,
404422059,-797605585,3244,
404422068,-797605542,3244,
404422082,-797605508,3242,
404422084,-797605469,3242,
404422090,-797605357,3242,
404422095,-797605323,3242,
404422100,-797605277,3241,
404422105,-797605243,3241,
404422103,-797605205,3241,
404422117,-797605171,3239,
404422118,-797605138,3238,
404422116,-797605102,3238,
404422105,-797605067,3238,
404422097,-797605027,3238,
404422095,-797604996,3238,
404422094,-797604965,3237,
404422091,-797604932,3237,
404422092,-797604896,3236,
404422081,-797604813,3235,
404422058,-797604646,3236,
404422047,-797604613,3236,
404421597,-797603837,3234,
404421508,-797603773,3235,
404418759,-797605459,3234,
404418665,-797605584,3235,
404418121,-797606433,3240,
404418018,-797606608,3241,
404417987,-797606665,3241,
404417964,-797606721,3242,
404417931,-797606789,3242,
404417870,-797606902,3244,
404417737,-797607203,3243,
404417714,-797607262,3244,
404417615,-797607484,3245,
404417487,-797607807,3246,
404417375,-797608170,3250,
404417329,-797608309,3250,
404417317,-797608357,3250,
404417254,-797608638,3252,
404417221,-797608770,3253,
404417211,-797608812,3253,
404417182,-797608973,3253,
404417154,-797609178,3254,
404417144,-797609258,3256,
404417133,-797609334,3256,
404417133,-797609416,3255,
404417124,-797609453,3255,
404417116,-797609489,3255,
404417110,-797609525,3255,
404417112,-797609564,3256,
404417105,-797609599,3256,
404417111,-797609636,3256,
404417107,-797609670,3256,
404417102,-797609707,3256,
404417097,-797609743,3256,
404417106,-797609815,3257,
404417102,-797609917,3257,
404417109,-797609989,3257,
404417112,-797610025,3258,
404417115,-797610056,3257,
404417123,-797610120,3257,
404417125,-797610154,3258,
404417143,-797610225,3258,
404417152,-797610252,3258,
404417152,-797610283,3258,
404417158,-797610311,3258,
404417165,-797610337,3257,
404417168,-797610363,3257,
404417172,-797610391,3258,
404417173,-797610424,3258,
404417188,-797610473,3258,
404417201,-797610496,3259,
404417212,-797610549,3260,
404417213,-797610570,3260,
404417212,-797610589,3259,
404417221,-797610613,3259,
404417218,-797610634,3259,
404417227,-797610650,3259,
404417231,-797610694,3259,
404417233,-797610711,3259,
404417237,-797610726,3259,
404417241,-797610742,3259,
404417244,-797610758,3259,
404417243,-797610781,3259,
404417250,-797610797,3259,
404417251,-797610815,3259,
404417260,-797610872,3260,
404417261,-797610884,3261,
404417260,-797610890,3261,
404417263,-797610901,3260,
404417261,-797610908,3261,
404417265,-797610918,3260,
404417265,-797610921,3261,
404417264,-797610922,3261,
404417265,-797610924,3261,
404417265,-797610926,3261,
404417265,-797610927,3261,
404417265,-797610927,3261,
404417263,-797610925,3261,
404417265,-797610925,3260,
404417265,-797610924,3260,
404417265,-797610925,3260,
404417268,-797610928,3261,
404417267,-797610924,3260,
404417266,-797610923,3260,
404417267,-797610925,3261,
404417266,-797610924,3260,
404417266,-797610922,3261,
404417268,-797610924,3260,
404417267,-797610923,3260,
404417263,-797610923,3261,
404417263,-797610923,3261,
404417263,-797610923,3261,
404417263,-797610923,3261,
404417263,-797610923,3261,
404417263,-797610922,3262,
404417263,-797610922,3262,
404417263,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610922,3262,
404417264,-797610923,3262,
404417264,-797610923,3262,
404417264,-797610923,3262,
404417264,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610923,3262,
404417263,-797610924,3262,
404417263,-797610924,3262,
404417263,-797610924,3262,
404417263,-797610924,3262,
404417263,-797610924,3262,
404417263,-797610924,3262,
404417263,-797610924,3262,
404417263,-797610924,3262,
404417263,-797610924,3262,
404417263,-797610924,3262,
404417263,-797610924,3262,
404417263,-797610924,3262,
404417263,-797610924,3262,
404417263,-797610924,3262,
404417263,-797610924,3262,
404417263,-797610924,3262,
404417263,-797610924,3262,
404417263,-797610924,3262,
404417263,-797610924,3262,
404417263,-797610924,3262,
404417263,-797610924,3262,
404417263,-797610924,3262,
404417263,-797610924,3262,
404417263,-797610924,3262,
404417263,-797610924,3262,
404417263,-797610924,3262,
404417263,-797610924,3262,
404417263,-797610924,3262,
404417263,-797610924,3262,
404417263,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417264,-797610924,3262,
404417265,-797610924,3262,
404417265,-797610924,3262,
404417265,-797610924,3262,
404417265,-797610924,3262,
404417265,-797610924,3262,
404417265,-797610924,3262,
404417265,-797610924,3262,
404417265,-797610924,3262,
404417265,-797610924,3262,
404417265,-797610924,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610923,3262,
404417265,-797610924,3262,
404417265,-797610924,3262,
404417265,-797610924,3262,
404417265,-797610924,3262,
404417265,-797610924,3262,
404417265,-797610924,3262,
404417265,-797610924,3262,
404417265,-797610924,3262,
404417265,-797610924,3262,
404417265,-797610924,3262,
404417265,-797610924,3262,
404417265,-797610924,3262,
404417265,-797610924,3262,
404417265,-797610924,3262,
404417265,-797610924,3262,
404417265,-797610924,3262,
404417265,-797610924,3262,
404417265,-797610924,3262,
404417265,-797610924,3262,
404417265,-797610924,3262,
404417265,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417778,-797611152,3296,
404417779,-797611152,3296,
404417779,-797611151,3296,
404417779,-797611151,3296,
404417779,-797611151,3296,
404417777,-797611151,3297,
404417777,-797611151,3297,
404417776,-797611151,3297,
404417776,-797611151,3297,
404417776,-797611150,3297,
404417776,-797611150,3297,
404417776,-797611150,3297,
404417776,-797611150,3297,
404417776,-797611150,3297,
404417776,-797611150,3297,
404417513,-797610505,3283,
404417514,-797610505,3283,
404417515,-797610505,3283,
404417515,-797610506,3283,
404417516,-797610506,3283,
404417516,-797610506,3283,
404417517,-797610507,3283,
404417518,-797610507,3283,
404417518,-797610507,3283,
404417519,-797610508,3283,
404417705,-797610451,3293,
404417705,-797610451,3293,
404417705,-797610451,3293,
404417705,-797610451,3293,
404417705,-797610451,3293,
404417705,-797610452,3293,
404417705,-797610452,3293,
404417705,-797610452,3293,
404417705,-797610452,3293,
404417705,-797610452,3293,
404417641,-797610589,3286,
404417642,-797610589,3286,
404417642,-797610589,3286,
404417642,-797610589,3286,
404417642,-797610589,3285,
404417642,-797610588,3285,
404417642,-797610588,3285,
404417643,-797610588,3285,
404417643,-797610588,3285,
404417643,-797610588,3285,
404417781,-797611178,3294,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
404417266,-797610924,3262,
