lat,long,elev,timediff
404420169,-797609490,3270,28:50.3
404420169,-797609490,3270,28:50.4
404420169,-797609490,3270,28:50.5
404420169,-797609490,3270,28:50.6
404420169,-797609490,3270,28:50.7
404420169,-797609490,3270,28:50.8
404420169,-797609490,3270,28:50.9
404420169,-797609490,3270,0:28:51
404420169,-797609490,3270,28:51.1
404420169,-797609490,3270,28:51.2
404420169,-797609490,3270,28:51.3
404420169,-797609490,3270,28:51.4
404420169,-797609490,3270,28:51.5
404420169,-797609490,3270,28:51.6
404420169,-797609490,3270,28:51.7
404420169,-797609490,3270,28:51.8
404420169,-797609490,3270,28:51.9
404420169,-797609490,3270,28:52.0
404420169,-797609490,3270,28:52.1
404420169,-797609490,3270,28:52.2
404420169,-797609490,3270,28:52.3
404420169,-797609490,3270,28:52.4
404420169,-797609490,3270,28:52.5
404420169,-797609490,3270,28:52.6
404420169,-797609490,3270,28:52.7
404420169,-797609490,3270,28:52.8
404420169,-797609490,3270,28:52.9
404420169,-797609490,3270,0:28:53
404420169,-797609490,3270,28:53.1
404420169,-797609490,3270,28:53.2
404420169,-797609490,3270,28:53.3
404420169,-797609490,3270,28:53.4
404420169,-797609490,3270,28:53.5
404420169,-797609490,3270,28:53.6
404420169,-797609490,3270,28:53.7
404420169,-797609490,3270,28:53.8
404420169,-797609490,3270,28:53.8
404420169,-797609490,3270,28:53.9
404420169,-797609490,3270,28:54.0
404420169,-797609490,3270,28:54.1
404420169,-797609490,3270,28:54.2
404420169,-797609490,3270,28:54.3
404420169,-797609491,3270,28:54.4
404420169,-797609491,3270,28:54.5
404420169,-797609491,3270,28:54.6
404420169,-797609491,3270,28:54.7
404420169,-797609491,3270,28:54.8
404420169,-797609491,3270,28:54.9
404420169,-797609491,3270,0:28:55
404420169,-797609491,3270,28:55.1
404420169,-797609491,3270,28:55.2
404420169,-797609491,3270,28:55.3
404420169,-797609491,3270,28:55.4
404420169,-797609491,3270,28:55.6
404420169,-797609491,3270,28:55.6
404420169,-797609491,3270,28:55.7
404420169,-797609491,3270,28:55.8
404420169,-797609491,3270,28:55.9
404420169,-797609491,3270,0:28:56
404420169,-797609491,3270,28:56.1
404420169,-797609491,3270,28:56.2
404420169,-797609491,3270,28:56.3
404420169,-797609491,3270,28:56.4
404420169,-797609491,3270,28:56.5
404420169,-797609491,3270,28:56.6
404420169,-797609491,3270,28:56.7
404420169,-797609491,3270,28:56.8
404420169,-797609491,3270,28:56.9
404420169,-797609491,3270,0:28:57
404420169,-797609491,3270,28:57.1
404420169,-797609491,3270,28:57.2
404420169,-797609491,3270,28:57.3
404420169,-797609491,3270,28:57.4
404420169,-797609491,3270,28:57.5
404420169,-797609491,3270,28:57.6
404420169,-797609491,3270,28:57.7
404420169,-797609491,3270,28:57.8
404420169,-797609491,3270,28:57.9
404420169,-797609491,3270,28:58.0
404420169,-797609491,3270,28:58.3
404420169,-797609491,3270,28:58.4
404420169,-797609491,3270,28:58.4
404420169,-797609491,3270,28:58.8
404420169,-797609491,3270,28:58.8
404420169,-797609491,3270,28:58.8
404420169,-797609491,3270,28:58.8
404420169,-797609491,3270,28:58.9
404420169,-797609491,3270,28:59.3
404420169,-797609491,3270,28:59.3
404420169,-797609491,3270,28:59.3
404420169,-797609491,3270,28:59.3
404420169,-797609491,3270,28:59.3
404420169,-797609491,3270,28:59.8
404420169,-797609491,3270,28:59.8
404420169,-797609491,3270,28:59.8
404420169,-797609491,3270,28:59.8
404420169,-797609491,3270,29:00.3
404420169,-797609491,3270,29:00.3
404420169,-797609491,3270,29:00.3
404420169,-797609491,3270,29:00.3
404420169,-797609491,3270,29:00.3
404420169,-797609491,3270,29:00.4
404420169,-797609491,3270,29:00.8
404420169,-797609491,3270,29:00.8
404420169,-797609491,3270,29:00.8
404420169,-797609491,3270,29:00.8
404420169,-797609491,3270,29:00.8
404420169,-797609491,3270,29:01.3
404420169,-797609491,3270,29:01.3
404420169,-797609491,3270,29:01.3
404420169,-797609491,3270,29:01.3
404420169,-797609491,3270,29:01.3
404420169,-797609491,3270,29:01.8
404420169,-797609491,3270,29:01.8
404420169,-797609491,3270,29:01.8
404420169,-797609491,3270,29:01.8
404420169,-797609491,3270,29:01.8
404420169,-797609491,3270,29:02.2
404420169,-797609491,3270,29:02.2
404420169,-797609491,3270,29:02.3
404420169,-797609491,3270,29:02.3
404420169,-797609491,3270,29:02.3
404420169,-797609491,3270,29:02.7
404420169,-797609491,3270,29:02.7
404420169,-797609491,3270,29:02.8
404420169,-797609491,3270,29:02.8
404420169,-797609491,3270,29:02.8
404420169,-797609491,3270,29:03.2
404420169,-797609491,3270,29:03.2
404420169,-797609491,3270,29:03.3
404420169,-797609491,3270,29:03.3
404420169,-797609491,3270,29:03.3
404420169,-797609491,3270,29:03.4
404420169,-797609491,3270,29:03.5
404420169,-797609491,3270,29:03.6
404420169,-797609491,3270,29:03.7
404420169,-797609491,3270,29:03.8
404420169,-797609491,3270,29:03.9
404420169,-797609491,3270,0:29:04
404420169,-797609491,3270,29:04.1
404420169,-797609491,3270,29:04.2
404420169,-797609491,3270,29:04.3
404420169,-797609491,3270,29:04.4
404420169,-797609491,3270,29:04.5
404420169,-797609491,3270,29:04.6
404420169,-797609491,3270,29:04.7
404420169,-797609491,3270,29:04.8
404420169,-797609491,3270,29:04.9
404420169,-797609491,3270,0:29:05
404420169,-797609491,3270,29:05.1
404420169,-797609491,3270,29:05.2
404420169,-797609491,3270,29:05.3
404420169,-797609491,3270,29:05.6
404420169,-797609491,3270,29:05.6
404420169,-797609491,3270,29:05.6
404420169,-797609491,3270,29:05.7
404420169,-797609491,3270,29:06.1
404420169,-797609491,3270,29:06.1
404420169,-797609491,3270,29:06.1
404420169,-797609491,3270,29:06.1
404420169,-797609491,3270,29:06.6
404420169,-797609491,3270,29:06.6
404420169,-797609491,3270,29:06.6
404420169,-797609491,3270,29:06.6
404420169,-797609491,3270,29:06.6
404420169,-797609491,3270,29:07.1
404420169,-797609491,3270,29:07.1
404420169,-797609491,3270,29:07.1
404420169,-797609491,3270,29:07.1
404420169,-797609491,3270,29:07.1
404420169,-797609491,3270,29:07.6
404420169,-797609491,3270,29:07.6
404420169,-797609491,3270,29:07.6
404420169,-797609491,3270,29:07.6
404420169,-797609491,3270,29:07.6
404420169,-797609491,3270,29:08.1
404420169,-797609491,3270,29:08.1
404420169,-797609491,3270,29:08.1
404420169,-797609491,3270,29:08.1
404420169,-797609491,3270,29:08.1
